SANDHURST-FIELD-GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ786295,Long,0.546018,Lat,51.037103,Elevation,199,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,253/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,1.89,3.21,1.85,3.02,1.14,4.87,,,,,,,,,,,,3.07,,0.33,2.51,2.95,1.25,1.81,4.27,4.54,2.81,2.89,2.54,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,2.38,0.54,1.95,0.23,4.63,2.03,,,,,,,,,,,,1.59,1.85,6.04,5.91,1.33,1.57,2.19,1.91,0.94,4.43,2.54,0.09,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,0.37,1.68,2.63,3.17,0.4,1.11,,,,,,,,,,,,0.71,0.28,1.2,4.3,3.14,0.21,3.29,1.79,0.68,1.31,1.19,1.52,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,3.41,2.42,1.09,1.96,3.27,2.09,,,,,,,,,,,,0.9,0.36,2.18,2.49,1.62,1.95,0.15,0.32,1.16,0.24,1.21,2.52,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,2.55,2.92,2.32,0.61,1.72,0.18,,,,,,,,,,,,1.12,0.89,1.27,1.81,1.43,1.41,2.36,4.28,0.42,1.09,1.78,0.91,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,0.54,0.86,1.35,1.1,2.25,3.78,,,,,,,,,,,,1.9,,1.33,1.13,0.85,2.42,3.09,2.23,2.44,0.77,3.72,1.12,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,2.09,3.69,2.13,1.55,0.64,4.78,,,,,,,,,,,,1.1,,2.57,1.58,0.93,3.28,3.54,0.88,2.23,4.6,1.34,2.03,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,5.08,1.35,1.23,2.24,4.2,0.15,,,,,,,,,,,,1.73,0.73,3.19,3.77,4.28,2.28,3.52,2.51,2.99,2.43,4.07,0.84,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,1.86,1.47,3.19,0.89,5.3,2.03,,,,,,,,,,,,,2.22,2.64,3.41,4.27,4.41,3.13,2.21,2.56,3.79,3.26,0.09,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,0.68,7.47,1.53,1.92,3.44,1.85,,,,,,,,,,,,,7.44,0.33,2.13,4.12,3.49,2.55,6.11,1.21,1.17,3.72,2.7,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
