BIGGAR CAMBUS WALLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT047385,Long,-3.51521,Lat,55.630695,Elevation,748,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,4.73,4.37,2.73,3.7,0.89,5.83,3.21,1.33,1.08,1.7,2.79,3.54,6.03,2.81,3.83,1.6,2.53,1.6,4.3,2,2.38,1.28,3.41,2.26,1.41,1.22,1.57,3.8,3.7,1.9,2.12,4.4,,0.85,3.42,1.3,3.24,3.32,2.57,2.1,2.25,2.92,3.45,2.52,4.5,1.5,2.25,2.5,4.22,5.42,,,,,,,,,
February,,,2.82,0.8,1.29,1.16,2.84,2.6,1.39,1.77,3.13,1.71,1.59,2.83,3.88,3.08,1.84,1.83,1.96,2.1,0.8,0.42,2.81,3.55,7.08,0.42,1.53,2.08,2.62,1.5,2.7,1.4,0.92,3.42,,1.4,1.5,1.32,1.45,1.7,4.82,4.6,2.3,1.96,4.52,3.98,3.5,1.24,3.52,0.62,3.22,0.62,,,,,,,,,
March,,,2.32,1.88,1.62,0.86,4.23,2.04,1,2.4,1.82,2.59,3.87,2.06,2.09,1.47,2.6,1.62,2.82,1.6,2.1,2.45,0.9,0.92,1.62,3,2.32,3.52,1.2,2.21,0.6,1.68,1.38,5.06,1.5,3.4,2.3,2.02,4.75,3.45,2.05,3.5,2.9,4.3,4.2,2.2,2.19,1.65,2.24,2.32,4.62,3.5,,,,,,,,,
April,,,1.88,0.23,1.57,0.83,2.21,2.01,1.7,1.41,4.42,1.09,2.62,0.98,0.77,1.82,1.5,1.31,1,1.53,1.38,0.54,0.78,0.85,1.86,1.02,1.92,1.51,2.5,2.25,2.3,1.91,1.34,1.08,,2.4,0.7,1.32,1.2,2.17,3.42,3.32,0.3,3.59,2.2,2.5,2.32,1.65,0.65,3.72,2.42,1.22,,,,,,,,,
May,,,2.9,2.57,1.72,1.58,0.8,2.47,3,1.84,0.58,2.11,2.06,0.92,3.17,2.62,3,1.4,1.86,1.96,2.1,1.55,3.18,1.42,3.31,0.5,0.62,1.8,1.62,2.42,1.58,1.48,1.5,1.61,,1.2,4.79,2.75,2.1,1.87,1.62,2.5,1.22,2.25,1.75,1.75,4.72,1.75,2.35,1.55,3.52,1.25,,,,,,,,,
June,,,4.08,1.53,0.78,2.9,2.63,2.11,2.02,4.42,1.77,2.28,3.5,1.9,0.47,0.55,0.96,0.67,1.48,1.29,3.31,1.6,2.11,2.4,2.26,1.58,4.07,4.78,2,1.4,2.78,2,1.15,,1.7,0.9,1.3,3.05,1.6,2.1,3.52,2.82,4.72,2.42,1.2,0.98,3.15,2.5,0.75,3.45,0.75,0.45,,,,,,,,,
July,,,3.8,4.3,2.3,3.67,1.78,2.82,0.66,4.22,3.2,3.12,4.78,3.23,4.95,1.43,2.67,3.18,5.12,3.6,2.12,2.4,1.65,2.7,3.7,4.08,3.94,2.62,1.44,3.45,2.5,1.05,2.88,,2.3,1.98,1.98,3.15,2.2,4.1,3.18,1.12,1.65,1.03,4.2,4.2,4.32,1.72,3.35,0.72,4.25,2.62,,,,,,,,,
August,,,2.9,4.15,5.35,2.13,4.05,5.2,4.43,3.42,0.42,4.2,2.08,3.39,1.48,2.01,1.6,2,2.68,4.92,3.9,6.13,4.58,3,5.68,5.12,1.5,4.3,3.38,1.2,3.8,4,1.53,,3.6,3.6,6.5,3.8,2.25,1.7,4.7,1.55,3.47,1.13,3.2,3.98,3.62,5.2,2.52,3.17,5.23,5.45,,,,,,,,,
September,,,4.55,3.62,3.29,4.98,2.64,2.18,3.32,2.42,3.95,2.32,2.51,2.9,1.78,3.98,3.89,3.78,1.12,1.61,3.53,5.24,2.49,1.84,0.4,0.5,3.12,2.58,3.08,3.71,2.24,1.48,2.25,,,1.4,0.6,0.9,4.95,2.45,0.65,1.33,2.45,1.65,1.62,1.62,2.2,3.35,4.45,2.71,2.52,1.22,,,,,,,,,
October,,,3.23,5.2,4.57,2.87,2.99,2.97,3.02,1.4,2.38,1.91,2.43,4.2,1.77,2.22,4.03,1.75,2.3,3.5,2.38,3.33,3.78,2.62,1.68,3.51,3.68,1.34,3.42,2.03,4.32,2.88,1.15,,1.9,2.05,5.7,7.32,0.62,5.62,2.77,2.77,2.35,2.55,2.98,2.35,5.75,4.2,3.72,2.72,1.62,2.98,,,,,,,,,
November,,,4.87,2.22,3.9,3.61,2.34,4.18,2.4,1.41,4.53,3.74,3.81,3.5,1.81,1.21,3,3.54,5.03,1.18,5.8,2.42,2,1.64,2.56,3.53,0.86,2.7,4.75,3.95,3.5,2.88,1.35,2.12,,2.85,2.8,2.3,2.25,0.67,2.92,4.67,2.6,3.75,4.42,1.52,4.57,3.22,3.25,3.54,2.1,1.72,,,,,,,,,
December,,,3.98,2.14,2.31,1.8,4.39,2.5,1.25,1.43,2.45,2.3,5.16,2.45,3.09,1.56,3.3,2.6,2.4,3.12,1.52,6.32,1.9,3.58,2.5,3.53,3.9,4.58,3.9,2.22,6.07,4.8,3.4,2.85,,1.75,2.05,3.4,1.35,3.62,3.23,4.72,5.6,3.92,4.7,4.22,2.65,2.25,3.55,4.69,2.74,4.65,,,,,,,,,
Total,,,42.06,33.01,31.43,30.09,31.79,36.91,27.4,27.47,29.73,29.07,37.2,31.9,31.29,24.76,32.22,25.28,30.3,28.01,33.24,34.4,28.56,25.8,36.06,29.05,28.87,33.03,31.48,30.14,36.09,27.46,20.97,,,23.78,33.64,32.63,27.96,32.77,35.45,35,31.81,31.47,38.44,31.82,43.49,30.23,32.6,31.71,37.21,31.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870-1 Deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903 06-10 Deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904 Numerous deletions estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
