PONTYPRIDD-LLANFABON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST108934,Long,-3.290186,Lat,51.632313,Elevation,600,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4076/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,4.9,12.4,5.17,8.66,1.45,7.47,9.25,9.65,10.48,4.76,6.64,7,12.12,7.69,6.67,9.55,6.03,15.55,2.08,2.23,8.39,7.31,1.71,4.29,6.21,8.24,9.77,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,4.65,0.14,6.07,0.89,7.99,3.1,9.73,2.72,4.86,7.03,6.66,0.45,4.01,1.2,8.2,6.57,3.12,4.44,3.57,11.67,6.98,0.95,2.58,7.1,3.12,0.61,8.38,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,1.2,3.72,5.43,5.23,1.73,5.36,4.96,0.61,2.72,5.34,4.6,4.53,1.6,0.49,3.49,2.37,11.91,3.71,2.23,4.66,6.98,4.83,3.63,6.72,3.33,2.33,7.8,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,4.7,5.96,2.41,3.61,8.65,3.69,4.6,0.33,4.67,4.09,1.84,2.94,1.25,4.18,3.68,1.76,6.33,3.74,5.34,4.21,4.57,5.18,5.39,1.11,2.82,2.8,0.22,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,7.35,7.03,3.07,2.23,1.31,1.79,2.42,6.09,1.3,2.2,3.47,8.69,6.08,3.29,4.64,5.16,2.92,4.34,4.34,2.25,3.77,5.33,4.66,3.36,6.22,1.93,2.63,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,6.3,2.96,3.8,2.84,6.83,4.88,2.12,3.56,4.07,1.29,2.57,0.44,3.84,3.55,5.2,6.04,3.01,6.7,1.02,2.19,1.72,3.63,3.4,6.92,8.03,3.77,1.23,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,5.8,5.33,4.51,5.96,1.25,10.11,3.57,5.19,14.01,6.95,3.11,4.19,4.32,4.09,3.87,3.73,3.38,2.65,3,8.41,2.02,4.37,7.41,4.32,1.54,5.75,5.71,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,7.1,0.99,1.87,6.3,2.78,1.62,0.82,4.99,4.35,0.57,7.17,9.1,6.39,3.67,3.82,10.33,0.66,7.75,3.13,10.36,8,8.27,6.11,6.16,2.36,6.52,5.15,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2.8,7.32,2.46,5.64,10.77,4.1,2.84,3.59,0.95,2.2,1.13,4.43,5.93,7.63,5.14,10.14,2.96,7,3.87,9.55,6.91,4.49,6.67,9.39,2.36,7.14,8.24,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,1.3,9.36,8.77,6.34,7.82,3.18,4.85,11.7,5.31,9.89,6.57,4.73,4.84,8.21,8.07,1.27,2.37,6.65,12.15,3.43,1.88,7.96,4.66,11.25,3.8,2.48,6.63,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
