"HENDON SEWAGE WORKS, WARNER ROAD, CRICKLEWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,862,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,3.18,2.27,0.32,2.27,1.07,1.05,2.41,3.67,,
February,,,1.74,0.59,1.68,2.94,3.06,0.81,0.76,2.66,,
March,,,2.80,1.36,3.36,0.77,4.91,1.47,0.71,3.29,,
April,,,0.08,2.34,0.37,0.98,1.06,2.13,3.28,2.77,,
May,,,1.22,1.70,1.80,2.96,1.86,2.17,2.33,0.27,,
June,,,2.44,0.14,1.05,0.58,2.41,2.22,0.85,1.36,,
July,,,1.30,1.58,1.32,4.93,1.10,3.90,3.51,2.19,,
August,,,4.06,0.94,1.08,2.21,5.38,3.50,1.07,2.27,,
September,,,1.70,1.21,0.76,2.09,1.35,1.48,5.20,1.48,,
October,,,1.84,2.50,1.29,2.72,3.18,2.86,0.86,0.68,,
November,,,1.22,1.83,2.31,2.37,4.22,1.27,1.97,1.36,,
December,,,1.87,0.50,5.84,4.74,2.76,0.87,1.84,3.59,,
Total,,,23.45,16.96,21.18,29.56,32.36,23.73,24.79,25.59,,
Calc annual,0.00,0.00,23.45,16.96,21.18,29.56,32.36,23.73,24.79,25.59,,
Difference,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
