"UPHALL, NEAR BANGOUR NO.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT010720,Long,-3.5861326,Lat,55.930837,Elevation,711,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,1.75,2.13,2.8,1.78,4.25,1.88,3.46,2.81,3.72,5.21,2.95,2.85,3.05,2.9,3.98,3.34,6.41,1.2,4.8,2.39,5.21,3.55,3.6,1.2,3.9,3.04,5.53,4.05,1.43,1.48,3.6,2.8,3.73,,,,,,
February,,,2.3,1.88,2.78,2.65,4.02,0.81,3.52,1.38,3.42,0.51,2.38,3.21,0.66,3.15,3.85,1.85,4.51,1.32,0.68,2.48,0.1,2.3,0.17,3.07,2.92,3.58,0.92,3.6,1.16,3.95,1.42,2.87,0.88,,,,,,
March,,,3.35,3.52,3.1,1.68,4.8,1.98,0.88,1.71,3.4,3.88,1.68,1,0.98,1.72,2.05,2.41,2.58,0.52,2.7,1.53,2.76,1.9,2.95,1.4,1.98,1.7,2.48,3.98,2.97,2.9,1.3,2.12,0.55,,,,,,
April,,,0.59,2.58,1.53,1.65,2.78,1.65,0.75,2.32,1.88,1.01,1.96,2.73,1.88,4.15,1.85,1.77,1.05,2.1,0.85,2.28,3.3,1.78,3.9,3.03,1.09,1.44,0.36,1.54,2.4,1.3,2.35,1.54,2.28,,,,,,
May,,,1.16,1.67,2.6,1.57,4.55,1.73,2.51,0.71,3.6,2.06,2.48,1.48,5.15,4.98,2.92,2.1,1.85,1.97,1.52,3.15,3.18,1.98,1.75,0.75,0.86,2.08,4.54,1.05,1.8,5.65,2.02,3.74,2.72,,,,,,
June,,,4.93,2.18,0.82,1.78,3.48,2.35,0.75,2.38,1.55,0.48,2.42,1.28,2.49,0.45,3.15,3.54,5.32,2.48,2.02,4.85,1.5,1.77,3.05,2.32,1.67,2.05,3.9,1.79,0.55,0.74,1.1,3.12,2.58,,,,,,
July,,,3.15,1.08,3.02,3.67,3.78,1.66,2.89,1.15,4.05,2.76,3.45,3.7,3.35,1.85,3.09,3.36,2.3,3.08,3.6,4.92,2.95,4.35,3.41,1.64,4.33,3.45,3.2,4.44,5.52,2.8,2.28,2.5,2.94,,,,,,
August,,,3.95,1.1,2.36,2.8,4.45,4.4,2.18,2.68,5.88,5.55,1.61,5.02,3.8,2.89,2.1,6.91,4.58,4.46,5.48,4.05,1.05,1.72,3.3,1.85,2.1,4.51,1.89,1.22,1.4,3.8,2.48,4.15,4.52,,,,,,
September,,,2.82,2.48,1.02,2.65,1.65,1.55,4.75,3.02,1.93,1.85,2.15,3.52,3.56,4.12,3.63,7.9,3.13,0.98,3.7,1.43,3.04,1.41,2.8,4.35,3.68,2.78,2.98,2.45,2.72,0.9,3.68,3.36,4.05,,,,,,
October,,,3.02,2.1,1.8,2.52,5.68,3.38,4.28,1.52,0.85,4.05,1.46,3.11,3.52,2.83,4.9,4.55,4.4,3.95,3.8,2.81,5.08,2.62,4.65,7.18,3.02,4.1,6.68,2.82,3.34,3.02,3.6,4.95,3.52,,,,,,
November,,,2.4,3.58,4.05,1.45,3.82,4.48,2.02,5.75,2.9,2.05,2.28,3.26,1.95,0.66,4.66,2.3,3.61,5.05,5.05,5.35,2.7,1.8,1.19,4.43,2.85,0.65,5.9,5.6,4.2,1.78,0.65,1.25,6.72,,,,,,
December,,,4.52,2.45,4.18,5.1,3.75,2.33,2.55,3.62,2.55,4.72,3.42,2.98,4.02,2.35,0.94,1.58,3.25,5.53,2.02,2.28,7.1,0.81,3.38,1.45,3.9,1.7,2.54,1.41,3.05,1.6,2.74,1.5,3.23,,,,,,
Total,,,33.94,26.75,30.06,29.3,47.01,28.2,30.54,29.05,35.73,34.13,28.24,34.14,34.41,32.05,37.12,41.61,42.99,32.64,36.22,37.52,37.97,25.99,34.15,32.67,32.3,31.08,40.92,33.95,30.54,29.92,27.22,33.9,37.72,,,,,,
