"BURNHOPE, GRASS MERE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3535,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,5.65,5.85,8.00,6.15,5.85,10.90,1.25,7.70,
February,,,,8.70,1.50,7.30,5.40,2.70,4.60,0.98,1.25,
March,,,,2.95,1.50,2.30,2.60,4.85,6.10,0.57,3.10,
April,,,,3.15,2.70,5.65,2.80,4.45,1.00,1.75,2.90,
May,,,,3.20,7.35,5.35,3.15,2.85,1.70,2.20,2.20,
June,,,,1.65,2.20,0.00,3.75,4.65,7.10,2.10,2.45,
July,,,,3.60,6.70,1.20,5.60,5.15,3.05,4.95,5.35,
August,,,,9.60,4.10,4.30,4.55,8.20,9.10,5.00,9.05,
September,,,,5.00,7.55,4.80,5.50,8.90,2.20,1.90,4.90,
October,,,,9.85,5.39,7.55,4.40,6.20,8.85,6.70,7.85,
November,,,,7.00,5.15,1.90,8.65,5.95,9.30,9.30,6.80,
December,,,,4.40,9.65,6.90,1.55,3.70,3.70,9.75,4.65,
Total,61.20,55.38,49.20,64.75,59.55,55.25,54.10,63.45,67.60,46.45,58.20,
Calc annual,0.00,0.00,0.00,64.75,59.64,55.25,54.10,63.45,67.60,46.45,58.20,
Difference,61.20,55.38,49.20,0.00,-0.09,0.00,0.00,-0.00,-0.00,0.00,0.00,
