"BURTON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2359,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.95,2.20,3.44,1.32,2.47,1.78,2.67,2.09,4.93,1.25,4.03,
February,1.76,0.27,2.42,4.17,0.43,2.81,2.43,1.70,2.30,0.35,0.70,
March,1.64,1.57,1.58,1.43,0.97,0.99,1.14,2.11,1.81,0.13,2.74,
April,4.17,1.35,2.43,2.15,2.16,1.96,2.11,1.37,1.46,0.69,2.30,
May,2.27,1.36,1.19,1.93,3.29,5.24,3.55,1.45,0.44,1.87,3.77,
June,2.26,0.32,0.72,0.47,1.98,0.02,2.28,4.13,2.46,1.21,1.20,
July,4.25,0.48,4.71,5.47,2.64,2.59,2.53,2.82,1.17,2.51,5.47,
August,1.36,5.16,5.37,2.21,3.59,3.34,2.10,3.46,3.31,2.58,2.59,
September,1.99,1.26,2.17,2.47,2.77,3.36,0.83,3.24,0.61,0.65,3.57,
October,2.01,2.42,0.46,2.63,3.76,3.20,2.75,1.96,3.69,3.24,2.44,
November,0.99,1.70,0.93,1.67,1.63,1.65,3.84,2.84,3.15,5.46,2.80,
December,2.62,1.79,3.94,3.33,2.46,2.13,0.79,2.22,1.64,4.26,1.99,
Total,28.27,19.88,29.36,29.25,28.15,29.07,27.02,29.39,26.97,24.20,33.60,
Calc annual,28.27,19.88,29.36,29.25,28.15,29.07,27.02,29.39,26.97,24.20,33.60,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
