BURTON-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK264229,Long,-1.60985,Lat,52.803014,Elevation,309,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,3.18,2.95,2.2,3.44,1.32,2.47,1.78,2.67,2.09,4.93,1.25,4.03,1.47,1.65,1.61,2.46,0.82,3.48,3.01,3.04,4.38,2.8,2.9,2.79,3.53,2.37,1.68,2.03,1.67,4.39,1.08,0.73,2.2,2.01,0.98,0.86,1.96,3.4,1.28,2.06,3.07,5.61
February,,,,,,,,,,2.15,1.76,0.27,2.42,4.17,0.43,2.81,2.43,1.7,2.3,0.35,0.7,2.56,0.25,3.39,0.3,1.9,1.7,3.6,0.61,1.2,2.98,2.59,0.88,0.64,1.78,2.14,4.19,2.1,1.17,0.56,4.06,2.5,0.54,1.54,2.26,2.07,0.72,1.92,3.54,0.26,1.78
March,,,,,,,,,,4.21,1.64,1.57,1.58,1.43,0.97,0.99,1.14,2.11,1.81,0.13,2.74,0.06,1.69,2.15,1.8,0.67,1.23,2,0.25,1.49,2,2.88,2.35,0.83,0.1,0.76,0.79,5.31,0.87,1.64,0.78,3.65,2.12,1.11,1.85,2.5,1.36,2.07,1.55,1.79,1.58
April,,,,,,,,,,1.37,4.17,1.35,2.43,2.15,2.16,1.96,2.11,1.37,1.46,0.69,2.3,3.2,2.84,1.16,2.25,2.85,1.72,2.11,0.15,1.62,1.88,1.62,1.14,0.74,1.9,1.31,1.12,1.75,1.42,2.11,1.94,1.56,2.11,2.46,0.53,1.19,0.86,0.14,0.61,2.34,1.06
May,,,,,,,,,,1.18,2.27,1.36,1.19,1.93,3.29,5.24,3.55,1.45,0.44,1.87,3.77,3.08,6.73,1.71,0.83,0.34,0.26,2.07,1.55,1.34,0.92,2.11,3.73,3.16,1.01,2.19,1.57,1.52,1.57,1.97,1.15,2.66,3.06,1.94,2.42,3.1,0.69,0.83,1.75,0.34,1.56
June,,,,,,,,,,1.05,2.26,0.32,0.72,0.47,1.98,0.02,2.28,4.13,2.46,1.21,1.2,2.94,0.86,1.56,1,2.71,3.39,0.51,1.41,0.85,0.9,1.25,0.05,1.9,1.76,3.05,2.67,1.29,2.32,0.12,0.96,0.84,2.49,2.67,2.43,3.04,2.93,1.42,4.28,0.73,3.6
July,,,,,,,,,,1.91,4.25,0.48,4.71,5.47,2.64,2.59,2.53,2.82,1.17,2.51,5.47,3.5,3.11,2.49,1.3,0.36,3.72,2.83,3.09,4.27,2.29,4.03,1.75,0.85,2.86,2.49,1.31,2.51,1.56,2.51,1.56,0.61,0.94,2.45,2.25,0.76,2.41,4.33,4.46,1.79,3.22
August,,,,,,,,,,3.12,1.36,5.16,5.37,2.21,3.59,3.34,2.1,3.46,3.31,2.58,2.59,5.12,2.92,0.77,1.88,1.21,1.06,0.53,2.14,2.62,0.08,4.48,3.01,2.59,3.15,1.77,3.93,0.6,4.17,1.69,2.51,5.82,1.36,2.56,4.86,0.54,5.01,2.39,1.46,0.56,3.77
September,,,,,,,,,,1.66,1.99,1.26,2.17,2.47,2.77,3.36,0.83,3.24,0.61,0.65,3.57,1.72,2.16,1.38,1.91,3.53,2.79,1.86,3.64,0.58,0.43,0.25,1.05,1.93,2.7,2,3.52,1.76,2.12,1.06,3.34,1.58,1.04,2.25,1.96,1.41,1.85,5.4,2.65,0.06,4.57
October,,,,,,,,,,2.24,2.01,2.42,0.46,2.63,3.76,3.2,2.75,1.96,3.69,3.24,2.44,0.71,3.58,3.39,1.56,3.1,1.41,1.97,2.28,2.65,3.52,3,2.05,1.76,2.26,3.39,0.95,0.28,2.1,4.08,0.79,0.72,2.82,2.13,3.41,1.81,1.22,1.27,2.41,2.33,5.42
November,,,,,,,,,,1.73,0.99,1.7,0.93,1.67,1.63,1.65,3.84,2.84,3.15,5.46,2.8,2.83,2.23,0.96,2.01,4.21,2.38,1.59,2.87,3.95,6.13,3,1.36,1.49,3.63,0.26,4.42,1.88,1.33,3.03,3.59,5.2,1.36,1.64,4.44,2.19,0.76,1.81,1.98,3.2,3.26
December,,,,,,,,,,4.28,2.62,1.79,3.94,3.33,2.46,2.13,0.79,2.22,1.64,4.26,1.99,1.09,0.75,0.32,4.1,3.76,1.72,2.24,3.03,1.49,2.11,0.91,2.31,0.94,1.49,1.79,2.31,2.13,3.14,1.62,1.25,1.94,2.65,1.18,3.04,1.81,2.87,1.47,2.94,3.47,2.71
Total,,,,,,,,,,28.08,28.27,19.88,29.36,29.25,28.15,29.07,27.02,29.39,26.97,24.2,33.6,28.28,28.77,20.89,21.4,25.46,24.86,24.32,24.06,26.44,26.04,29.02,22.47,20.36,25.01,22.83,28.81,22.8,26.16,21.47,22.66,29.28,22.5,22.91,30.31,22.38,24.08,24.33,29.69,19.94,38.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s records. Altitudes reasonable match. NGR might be 200 to 300m too far west based on the relationship to the water tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
