"GARSTANG CALDER MOUNT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2400,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.15,1.75,2.71,1.32,,,,,,,,
February,0.59,0.13,1.82,4.01,,,,,,,,
March,3.60,0.98,0.66,1.03,,,,,,,,
April,1.36,1.25,1.46,0.21,,,,,,,,
May,2.07,1.57,4.68,1.91,,,,,,,,
June,3.62,1.27,2.76,1.29,,,,,,,,
July,3.40,3.33,1.51,3.15,,,,,,,,
August,6.88,8.76,5.81,3.56,,,,,,,,
September,3.44,5.52,5.08,3.87,,,,,,,,
October,3.40,3.44,3.50,6.54,,,,,,,,
November,6.64,4.91,2.62,2.18,,,,,,,,
December,0.47,7.09,1.86,3.82,,,,,,,,
Total,39.62,40.00,34.47,32.89,,,,,,,,
Calc annual,39.62,40.00,34.47,32.89,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
