"BASINGSTOKE SHERBORNE ST JOHN RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,756,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.27,2.78,3.24,1.60,2.33,3.03,3.89,,,,,
February,0.73,0.32,2.60,4.22,0.39,3.96,1.53,,,,,
March,1.80,1.53,2.27,2.41,0.80,0.42,0.87,,,,,
April,3.38,0.63,3.51,3.09,3.27,2.48,,,,,,
May,1.39,1.36,1.09,1.98,2.78,3.67,,,,,,
June,1.73,0.22,1.05,0.37,2.66,0.00,,,,,,
July,5.40,0.13,4.31,0.83,3.77,2.80,,,,,,
August,1.54,1.81,3.26,2.41,2.56,3.17,,,,,,
September,1.34,1.02,1.44,2.48,4.14,2.97,,,,,,
October,2.53,0.97,1.01,5.87,4.07,3.88,,,,,,
November,1.79,1.82,1.55,2.20,2.67,2.10,,,,,,
December,2.46,1.76,3.13,2.54,4.72,3.82,,,,,,
Total,27.36,14.35,28.46,30.00,34.16,32.30,,,,,,
Calc annual,27.36,14.35,28.46,30.00,34.16,32.30,6.29,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
