FAIR ISLE SOUTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,HZ197698,Long,-1.653684,Lat,59.513709,Elevation,28,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,1.1,1.62,2.05,2.05,1.9,2.35,1.4,0.8,0.9,3.75,2.2,2.95,2.53,2.16,3.36,1.54,1.13,2.14,2.45,1.98,1.25,1.65,,2.85,1.75,1.04,1.72,1.1,1.7,1.1,1.91,0.46,,,1.35,2.39,1.44,2.46
February,,,,1.8,1.84,0.2,1.7,1.15,2.55,1.8,0.2,1.13,1.15,3.1,2,2.94,2.33,3.28,2.08,0.44,1.78,2.06,1.2,0.9,0.96,,1.19,0.67,0.94,0.97,1.82,0.62,1.48,1.78,1.33,,,2.23,2.16,0.42,0.64
March,,,,1.65,1.93,1.55,2.9,2.4,2.15,1.05,0.23,0.77,1.65,1.4,0.85,2.42,2.71,2.25,2,0.42,1.41,1,1.42,0.96,1.7,,1.02,1.16,1.06,1.38,2.24,1.49,0.66,0.88,0.72,,,1.48,1.15,0.72,0.53
April,,,,0.7,0.05,1,2.45,1.15,1.2,0.52,0.62,0.75,1.15,1.7,2.65,1.19,1.25,1.5,0.72,0.17,2.04,0.59,1.71,0.75,0.33,,1.33,1.09,0.41,1.33,0.97,0.84,1.05,0.38,0.79,,,5.18,0.61,0.96,1.62
May,,,,0.55,1.2,0.95,0.65,1,0.9,1.5,0.58,0.13,1.05,0.2,,0.84,2.72,0.4,1.03,0.34,1.17,0.87,1.97,0.67,,,1.58,0.92,0.45,0.23,1.76,1.17,1.48,2.09,0.4,,,1.14,0.35,0.97,0.69
June,,,,0.05,0.62,1.3,1.1,1.15,1.55,0.6,0.2,0.3,1,1.5,0.25,0.3,0.61,3.35,1.2,0.2,0.27,1.24,0.8,0.96,,,1.76,0.71,1.13,2.2,0.14,0.69,0.7,0.62,0.57,,,2.37,0.78,1.33,1.64
July,,,,1.25,1.45,1.7,2.4,1.3,1.05,0.33,0.23,,0.11,0.6,,2.45,1.56,0.4,0.56,1.38,0.28,0.61,0.93,1.04,,,1.28,1.18,2,1.08,1.06,0.72,1.92,1.14,0.83,,,0.81,0.85,0.81,1.3
August,,,,2.15,1.4,2.05,1.6,2,1.45,0.3,1.1,0.47,1.7,2.1,0.9,3.45,1.99,0.75,0.91,1.54,1.93,1.67,3.12,0.88,,,0.54,1.66,1.84,3.88,0.42,0.99,1.7,1.35,0.86,,,0.26,1.63,3.72,2.7
September,,,,2.63,0.3,2.45,5.35,2.75,1.45,2.05,1.25,0.56,0.9,1.13,0.28,1.45,1.88,1.7,1.53,1.09,0.76,2.32,0.48,1.11,,0.56,1.26,3.57,2.26,2.25,2.06,0.86,2.52,2.23,1.51,,,1.37,1.3,1.81,1.81
October,,,,3.01,1.3,4.95,4.6,2.05,1.9,1.67,2.55,0.68,1.05,5.05,1.53,1.8,4.3,3.05,0.2,2.41,0.23,1.3,1.64,1.17,,0.21,2.79,4.1,1.68,0.67,0.08,1.06,0.81,1.3,0.56,,,3.09,2.67,3.83,3.56
November,,,,3.15,2,1.9,2.55,1.75,2.03,2.45,1.15,2.75,1.75,3.97,0.83,1.45,2.66,6,5.6,2.72,2.62,1.57,1.53,1.88,,1.14,3.14,2.08,1.81,1.22,2,1.06,1.61,2.3,0.56,,,1.19,3.66,3.78,2.14
December,,,,2.65,3.5,2.55,2.95,2.45,1.85,0.3,1.61,3.05,5.6,0.2,3.4,0.41,4.24,1.85,3.15,1.12,2.04,2.12,2.49,2.5,,2.8,2.26,1.94,3.49,1.28,1.29,2.49,1.32,1.43,1.14,,,0.59,3.71,4.11,2.85
Total,,,,20.69,17.21,22.65,30.3,21.05,20.43,13.97,10.52,,20.86,23.15,,21.23,28.41,27.89,20.52,,16.67,17.8,19.27,14.07,,,21,20.83,18.11,18.21,14.94,13.69,16.35,17.41,9.73,,,21.06,21.26,23.9,21.94
