"BRANT RIGG",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR116,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,8.18,13.50,13.24,,,,,,,,,
February,12.00,,10.29,,,,,,,,,
March,,16.86,0.53,18.00,,,,,,,,
April,,4.14,1.06,6.00,,,,,,,,
May,3.95,4.35,7.69,0.73,,,,,,,,
June,5.51,8.20,9.57,3.52,,,,,,,,
July,9.74,8.98,7.07,14.71,,,,,,,,
August,8.99,8.95,10.00,8.70,,,,,,,,
September,4.80,5.62,4.34,6.42,,,,,,,,
October,10.84,11.25,7.05,7.61,,,,,,,,
November,,4.08,,6.68,,,,,,,,
December,,3.58,27.40,1.03,,,,,,,,
Total,99.28,89.51,98.24,73.40,,,,,,,,
Calc annual,64.01,89.51,98.24,73.40,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,35.27,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
