"EVESHAM (PORT ST)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2428,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.73,
February,,,,,,,,,,,0.34,
March,,,,,,,,,,,1.22,
April,,,,,,,,,,,2.56,
May,,,,,,,,,,,2.31,
June,,,,,,,,,,,2.10,
July,,,,,,,,,,,3.27,
August,,,,1.86,,,,,,,2.60,
September,,,,2.94,,,,,,,2.73,
October,,,,4.89,,,,,,,2.15,
November,,,,0.64,,,,,,,3.70,
December,,,,2.28,,,,,,,2.81,
Total,,,,,,,,,,,29.52,
Calc annual,0.00,0.00,0.00,12.61,0.00,0.00,0.00,0.00,0.00,0.00,29.52,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
