"EDINBURGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2096,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,,,,,0.81,,
February,,,,,,,,,,0.69,,
March,,,,,,,,,,1.12,,
April,,,,,,,,,,1.81,,
May,,,,,,,,,,0.06,,
June,,,,,,,,,2.49,1.82,,
July,,,,,,,,,3.32,1.34,,
August,,,,,,,,,1.65,0.51,,
September,,,,,,,,,1.58,0.18,,
October,,,,,,,,,3.31,2.31,,
November,,,,,,,,,0.64,2.15,,
December,,,,,,,,,1.39,0.89,,
Total,,,29.12,,,18.63,24.94,22.51,,13.69,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.38,13.69,,
Difference,NaN,NaN,29.12,NaN,NaN,18.63,24.94,22.51,NaN,-0.00,,
