"BROUGHTON RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1068,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,3.49,0.96,2.72,1.44,1.91,2.75,3.79,,
February,,,,1.16,2.41,3.50,4.34,1.40,1.26,2.34,,
March,,,,3.34,3.12,1.39,4.84,2.14,1.05,4.08,,
April,,,,4.51,0.94,0.92,1.34,1.62,3.49,2.03,,
May,,,,2.02,1.03,2.42,2.31,2.43,1.80,1.13,,
June,,,,0.69,2.51,1.41,2.37,1.90,0.84,0.84,,
July,,,,0.93,2.55,2.85,2.32,2.51,2.73,2.79,,
August,,,,0.41,1.55,1.83,3.51,5.14,2.01,2.58,,
September,,,,2.67,1.37,1.91,1.03,2.10,4.88,2.07,,
October,,,,4.32,1.83,2.50,3.34,2.94,1.43,2.13,,
November,,,,3.04,3.18,2.50,3.43,1.05,2.20,1.33,,
December,,,,1.00,6.21,4.54,3.10,1.20,2.41,4.07,,
Total,,,,27.58,27.66,28.49,33.37,26.34,26.85,29.18,,
Calc annual,0.00,0.00,0.00,27.58,27.66,28.49,33.37,26.34,26.85,29.18,,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
