PONTEFRACT (THE KING'S SCHOOL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE454211,Long,-1.3140752,Lat,53.684392,Elevation,225,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,1.39,2.16,1.28,4.19,1.63,3.29,1.54,1.25,1.83,1.05,0.91,2.44,2.7,1.9,3.81,1.93,2.7,2.2,2.76,2.18,1.68,1.87,2.17,4.61,0.8,0.96,1.41,1.18,0.45,1.41,1.36,3.14,1.04,2.24,2.06,4.42
February,,,,,,3.58,1.87,0.99,2.26,0.84,0.39,2.13,0.24,2.97,0.63,1.62,2.28,2.76,1.22,0.91,2.12,2.29,0.63,0.48,1.12,1.58,2.8,2.82,1.07,0.83,3.57,2.11,0.29,1.51,1.59,2.28,1.18,1.66,3.26,0.08,1.26
March,,,,,,0.73,0.52,1.59,1.99,0.24,2.47,0.16,1.32,2.53,1.4,0.51,1.21,2.02,0.21,1.8,1.51,2.96,1.7,0.58,0.31,0.5,1.25,4.23,0.75,0.81,1.5,2.09,1.2,0.5,1.16,2.31,0.68,1.32,1.79,0.87,1.52
April,,,,,,2.42,1.18,2.24,0.59,0.69,2.51,2.7,1.68,1.09,2.77,2.14,1.07,3.21,0,1.42,1.97,1.34,0.94,0.92,1.78,1.41,1.32,1.85,1.58,2.08,3.81,0.72,0.94,1.82,0.39,0.68,2.04,0.13,0.51,4.18,0.68
May,,,,,,4.28,2.49,1.56,2.17,1.31,1.47,2.73,5.82,2.31,0.66,0.56,1.36,3.05,2.93,2.23,0.5,1.51,2.15,2,1.69,2.83,1.64,2.45,1.13,1.41,2.09,4.01,1.18,1.77,3.46,3.12,0.48,1.14,2.97,0.65,0.82
June,,,,,,0.08,2.77,2.29,3.65,0.99,1.33,5.2,0.63,1.5,1.52,2.57,3.92,1.93,1.23,1.74,1.44,1.11,0.7,1.23,1.96,2.64,2.99,3.41,2.94,0.65,0.87,0.7,1.12,1.3,1.9,1.85,3.31,1.72,3.96,2.04,0.45
July,,,,,,0.85,2.6,3.35,0.43,1.73,4.3,2.66,3.72,1.61,1.31,0.56,4.47,1.98,2.94,6.3,3.65,2.12,1.26,1.14,2.29,1.42,3.17,1.41,0.76,2.47,1.48,2.36,1.32,2.12,1.19,0.74,4.58,4.85,4.36,0.91,2.61
August,,,,,,3.52,2.65,6.23,3.2,2.45,2.24,4.9,1.32,0.21,0.64,2.24,1.14,0.38,4.57,1.46,0.41,2.32,3.1,1.87,3.09,2.08,4.51,0.51,4.44,1.64,3.77,4.19,1.6,2.2,4.38,0.78,5.09,4.5,1.86,1.03,4.35
September,,,,,,2.32,1.02,3.55,0.22,0.77,3.14,3.23,1.46,1.2,1.92,3.7,1.71,1.4,2.01,2.5,1.3,0.39,1.52,3.2,3.97,0.87,3.25,1.26,1.01,0.7,2.26,1.75,1.86,1.46,1.53,1.06,2.23,3.31,2.49,0.07,3.65
October,,,,,,2.69,2.25,1.64,4.05,2.32,2.09,0.87,2.53,3.7,1.09,3.91,1.57,2.63,2.86,1.85,2.73,2.24,1.95,1.32,2.16,3.03,1.37,0.78,1.22,3.16,0.92,0.88,2.84,1.4,3.19,1.63,0.92,1.04,1.32,1.31,6.15
November,,,,,,1.66,3.55,2.45,3.23,3.83,2.24,3.13,1.1,1.85,2.21,4.85,2.92,1.58,2.62,3.09,3.66,3.1,1.26,1.59,3.73,0.35,4.04,1.36,0.8,3.42,3.88,4.75,1.23,1.65,3.89,1.56,0.52,1.81,0.71,3.02,4.3
December,,,,,,2.15,0.7,2.02,1.05,4.09,1.66,0.67,0.66,0.56,3.43,2.47,0.94,1.82,3.02,1.25,1.95,0.29,0.96,0.81,1.37,1.47,2.06,2.09,1.71,1.95,0.75,1.81,2.03,1.08,2.08,2.23,1.76,1.95,3.47,2.51,2.3
Total,,,,,,25.67,23.76,29.19,27.03,20.89,27.13,29.92,21.73,21.36,18.63,26.04,25.03,25.46,25.51,28.36,23.17,22.37,18.37,17.9,25.65,19.86,30.27,24.34,22.02,19.92,25.86,26.78,16.79,17.26,26.17,19.6,25.93,24.47,28.94,18.73,32.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 0.65 miles SSW from SE455221 in  March 1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Feb mistranscribed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
