"LETCHWORTH (FIRE STATION) (MUSEUM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,979,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.90,2.87,3.92,1.30,2.24,1.57,1.44,2.94,0.97,1.01,,
February,2.04,0.90,0.81,0.86,1.27,1.93,1.60,0.81,1.10,3.20,,
March,2.17,1.12,0.54,0.13,0.56,1.62,4.98,0.88,1.07,0.51,,
April,1.16,0.83,0.70,1.69,1.07,1.18,1.66,1.14,1.55,1.54,,
May,2.04,2.28,1.79,1.34,1.81,2.48,1.18,2.38,2.05,2.68,,
June,0.99,0.31,2.44,1.14,1.71,2.37,2.10,2.97,0.67,1.08,,
July,3.93,1.95,0.71,1.04,1.49,1.93,1.35,1.07,1.95,5.99,,
August,3.23,1.49,1.09,1.92,1.41,3.14,0.00,4.22,1.34,3.00,,
September,0.47,1.73,1.48,2.19,2.00,2.56,1.12,1.95,0.18,2.74,,
October,1.26,3.48,1.97,2.83,2.16,1.27,0.00,1.72,4.66,0.39,,
November,2.27,2.24,1.26,2.73,0.47,5.19,0.99,1.72,2.23,4.44,,
December,1.00,2.01,0.91,1.09,2.50,1.63,2.42,1.94,1.20,1.12,,
Total,22.46,21.21,17.62,18.26,18.69,26.87,18.84,23.74,18.97,27.70,,
Calc annual,22.46,21.21,17.62,18.26,18.69,26.87,18.84,23.74,18.97,27.70,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
