"BREDON (THE CROFT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2423,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.76,2.54,2.68,1.27,3.65,1.75,3.04,2.95,4.17,0.96,4.35,
February,0.70,0.19,3.20,3.87,0.51,2.86,2.24,2.87,1.73,0.67,0.67,
March,3.44,1.41,1.85,2.01,1.22,0.45,0.54,2.11,3.26,0.08,1.72,
April,3.43,1.14,2.34,2.68,3.06,2.01,2.65,1.56,0.88,1.16,2.73,
May,1.54,1.67,0.72,2.05,6.14,2.45,4.28,0.98,1.14,1.86,1.67,
June,3.16,0.33,0.78,0.26,2.32,0.04,1.35,2.37,2.61,1.38,1.01,
July,3.54,0.38,3.78,2.20,3.51,2.68,1.93,3.76,2.07,1.60,2.99,
August,1.11,3.00,2.47,2.14,4.06,1.59,1.83,3.06,2.36,1.61,2.76,
September,2.57,1.44,1.94,2.15,4.51,4.00,0.97,4.74,0.77,0.40,3.03,
October,2.07,1.84,0.51,5.20,3.92,2.95,2.83,1.57,4.36,4.08,2.09,
November,0.49,1.66,1.33,1.47,2.38,1.13,5.14,2.61,2.37,7.09,3.96,
December,1.67,1.53,3.06,2.41,2.60,2.61,0.45,3.07,2.31,5.13,3.48,
Total,26.48,17.13,24.66,27.71,37.88,24.52,27.25,31.65,28.03,26.02,30.46,
Calc annual,26.48,17.13,24.66,27.71,37.88,24.52,27.25,31.65,28.03,26.02,30.46,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
