"KINTYRE, KILLEAN MANSE MUASDALE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NR 67664 39718,Long,-5.689203,Lat,55.595487,Elevation,30,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,2.48,5.5,2.54,3.09,2.41,2.67,5.09,7.27,3.68,4.06,6.43,4.98,3.12,4.63,2.98,3.82,4.01,4.27,2.65,4.85,7.52,3.35,4.75,4.53,2.61,3.08,5.76,4.15,5.87,5.65,4.08,3.51,3.4,5.43,,,,
February,,,,4.65,5.75,0.48,2.93,2.47,3.55,4.57,5.78,3.94,2.46,4.04,4.24,3.23,4.07,2.27,2.99,2.64,7.96,4.59,2.78,2.63,7.08,6.63,5.37,1.67,5.3,1.33,3.4,1.36,5.15,7.28,1.42,4.76,3.98,,,,
March,,,,1.89,3.3,4.61,6.84,6.52,3.03,3.44,0.62,4.35,2.73,5.62,2.22,4.42,2.89,4.04,4.6,2.75,1.58,1.12,4.84,4.9,5.68,2.9,1.68,2.16,1.32,3.14,2.75,3.99,1.74,2.32,0.58,1.98,2.41,,,,
April,,,,2.28,1.95,2.73,2.71,2.25,2.52,3.96,3.16,3.76,2.52,2.44,4.64,2.51,1.82,3.25,2.32,3.94,3.57,2.69,1.68,3.81,3.25,2.96,3.37,1.88,1.2,2.14,2.5,1.28,2.89,2.95,2.07,4.2,,,,,
May,,,,1.57,2.97,0.28,0.82,2.14,3.36,3.81,3.83,2.18,2.76,2.73,2.95,1.65,4.46,3.57,1.92,2.63,2.35,2.68,1.4,4.49,1.98,1.03,4.31,4.76,3.22,1.36,4.14,2.44,3.5,2.06,3.39,5.41,,,,,
June,,,,1.15,2.68,1.68,2.36,6.58,2.64,2.7,3.7,4.04,2.22,1.05,1.42,1.84,1.87,4.12,3.25,3.13,1.24,1.42,4.51,2.83,2.09,2.49,1.3,3.73,1.69,3.87,2.48,0.69,3.35,1.88,2.07,1.19,,,,,
July,,,,3.29,3.18,4.14,3.81,2.62,1.14,3.97,3.12,0.77,4.13,3.7,2.96,3.35,3.06,3.66,3.42,4.65,3.36,3.87,2.94,1.13,2.26,3.25,2.32,1.46,2.89,1.34,3.68,3.56,2.56,3.43,3.25,2.93,,,,,
August,,,,4.15,2.88,5.54,3.33,8.05,4.76,2.54,4.24,4.98,2.19,5.51,4.57,4.67,3.82,5.34,2.96,3.22,4.21,2.3,3.71,2.14,4.49,1.79,2.76,3.27,3.16,2.66,4.91,4.56,3.62,5.37,4.46,2.32,,,,,
September,,,,3.62,0.37,0.94,4.36,4.29,5.66,5.62,4.36,4.95,4.83,3.32,5.07,3.03,2.67,2.33,5.22,1.69,1.24,2.19,2.22,2.68,3.3,0.84,1.47,2.97,5.92,3.22,4.25,1.94,3.23,6.09,4.93,3.32,,,,,
October,,,,5.83,3.59,4.64,4.05,2.75,3.11,3.77,4.82,5.25,3.01,10.12,3.03,4.56,5.9,5,1.68,4.65,1.76,2.94,5.85,4.31,2.82,3.19,5.19,9.52,5.76,1.58,5.47,4.16,2.46,5.9,2.46,3.24,,,,,
November,,,,3.61,4.83,6.3,1.92,3.07,9.15,4.12,5.73,5.4,6.59,3.85,3.95,6.16,4.5,4.47,3.33,2.41,3.96,3.76,5.05,5.41,5.92,2.23,5.38,7.02,5.77,2.96,4.23,3.59,4.15,4.56,3.08,1.99,,,,,
December,,,,6.56,4.89,6.59,5.13,6.86,6.63,7.47,8.53,4.98,5,5.25,4.71,3.57,3.66,4.9,5.18,3.8,4.96,6.97,7.59,3.81,8.03,6.34,5.8,2.99,5.75,6.6,3.39,6.15,2.85,5.35,4.82,3.04,,,,,
Total,,,,41.08,41.89,40.47,41.35,50.01,48.22,51.06,55.16,48.28,42.5,54.06,44.74,42.11,43.35,45.93,40.69,39.52,40.46,37.18,47.42,45.66,50.25,38.4,43.48,44.04,45.06,35.96,45.35,39.59,41.15,51.27,36.04,37.78,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved 1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR6120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
