STRATFIELD-TURGIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU695604,Long,-1.004,Lat,51.3386,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,,,3.25,3.81,1.1,1.76,4.46,3.48,4.2,3.18,1.2,1.81,4.95,2.81,1.7,3.63,0.89,4.02,0.88,3.63,0.57,1.02,1.29,2.18,2.83,2.97,3.22,2.39,0.87,0.8,3.11,1.83,0.69,2.31,3.13,2.55,0.45,,,
February,,,0.73,0.85,0.84,1.46,4.85,1.82,1.59,2.34,1.77,0.95,1.48,1.34,1.58,2.29,2.03,1.42,1.55,3.07,3.51,2.18,1.46,3.88,1.76,2.56,0.6,0.69,1.53,1.85,1.1,0.11,1.28,3.51,2.06,0.18,0.49,,,
March,,,4.08,0.72,3.42,0.93,1.84,2.63,1.28,0.93,1.54,1.12,1.74,2.06,0.41,0.7,3.28,1.68,1.1,0.42,0.94,1.49,0.93,0.73,1.58,1.96,1.21,1.7,3.41,1.91,1.28,2.07,1.04,0.37,1.32,1.44,3.02,,,
April,,,1.74,0.91,1.77,1.11,2.12,2.19,2.35,1.12,0.27,3.42,1.96,0.4,1.89,1.4,1.97,2.47,2.23,3.08,1.63,0.44,3.26,0.95,1.64,1.28,1.37,1.17,1.96,2.29,1.7,1.09,0.83,0.12,2.08,1.71,0.48,,,
May,,,2.9,2.08,2.35,2.78,1.45,1.4,0.87,3.31,1.78,0.25,2.56,1.62,0.75,1.44,0.29,2.04,2.57,3.46,0.56,0.97,1.32,1.82,0.67,2.45,4.4,1.52,1.67,3.36,2.18,3.18,1.13,1.01,1.66,0.6,0.33,,,
June,,,2.14,3.41,1.97,2.34,4.87,1.18,0.5,1.38,0.52,2.99,2.11,1.84,0.9,3.04,2.06,1.41,1.22,4.91,2.61,1.92,1.99,1.72,2.51,1.79,0.6,1.31,2.48,1.12,2.76,1.12,1.91,0.8,2.43,0.66,,,,
July,,,2.01,0.8,0.89,2.36,1.5,3.64,1.93,0.72,0.5,3.69,2.85,1.86,1.02,5.7,1.27,2.53,0.88,2.71,4.73,1.8,1.59,2.81,2.51,0.22,2,0.8,5.23,2.19,3.44,2.6,2.77,2.08,3.93,4.03,,,,
August,,,3.31,4.55,1.07,3.83,2.14,1.66,3.18,1.21,1.64,0.87,1.37,1.72,1.23,1.24,2.77,2.06,4.24,7.07,0.8,5.38,1.61,0.59,0.84,0.9,0.89,1.86,1.75,2.47,2.31,3.81,3.82,1.66,2.56,1.77,,,,
September,,,4.17,4.92,2.41,0.44,4.45,2.96,3.62,4.17,1.52,4.2,1.41,2.06,3.33,1.9,4.23,1.29,0.69,2.38,4.57,1.64,2.55,3.09,1.78,4.26,1.76,1.97,1.45,1.39,0.75,1.79,2.76,1.43,2.42,2.16,,,,
October,,,4.17,3.43,2.53,7.24,1.58,3.02,2.3,1.57,3.41,1.22,3.44,2.44,3.92,5.85,1.83,1.67,2.83,0.77,4.66,1.61,5.79,1.77,0.83,3.7,3.8,1.49,1.56,3.16,1.16,7.97,4.32,3.17,4.58,3.69,,,,
November,,,1.17,2.64,1.81,4.76,1.56,0.8,1.86,2.36,1.55,0.37,3.31,2.29,3.18,3.41,4.06,4.92,3.58,0.82,2.08,3.05,2.77,2.54,1.49,3.26,3.25,3.77,4.2,0.84,1.62,2.49,2.13,2.09,5.36,5.12,,,,
December,,,1.95,1.56,0.85,3.14,2.28,1.23,4.84,3.27,2.34,1.22,3.96,0.59,1.67,1.08,5.17,1.57,1.42,1.13,2.68,2.66,2.07,0.52,2.27,1.03,4.14,1.47,1.64,1.58,0.85,3.81,1.04,3.8,2.61,2.28,,,,
Total,,,31.62,29.68,21.01,32.15,33.1,26.01,28.52,25.56,18.04,22.11,31.14,21.03,21.58,31.68,29.85,27.08,23.19,33.45,29.34,24.16,26.63,22.6,20.71,26.38,27.24,20.14,27.75,22.96,22.26,31.87,23.72,22.35,34.14,26.19,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896 Jun Gauge moved 1/2 mile E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
