LEICESTER-WOODVILLE-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK5691404449,Long,-1.1604645,Lat,52.634816,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2502/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,2.5,4.54,2.28,2.53,2.65,3.61,2.47,1.58,2.15,1.4,3.38,1.17,0.69,2.45,1.94,0.88,1.21,2.08,3.73,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,0.84,0.98,2.99,2.41,0.85,0.99,1.44,1.86,3.24,1.42,1.9,0.61,3.19,2.79,0.65,1.45,2.19,1.99,0.68,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,0.29,1.46,1.94,3.1,1.47,1.16,0.29,0.69,0.85,5.14,0.88,1.66,0.83,3.35,2.73,1.7,1.98,2.86,1.07,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,0.06,1.69,1.75,1.61,1.23,0.7,2.1,1.26,1.79,2.16,1.34,2.28,1.72,2.47,1.93,2.04,0.56,1.04,1.03,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,1.44,1.07,1.33,2.99,2.97,2.74,0.89,2.97,2.13,1.41,2.45,2.26,2.45,3.13,2.49,1.76,2.37,3.88,0.81,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,1.42,1.23,0.9,1.4,0.45,2.45,1.74,2.63,2.65,1.2,1.58,0.4,1.87,1.43,1.86,2.58,2.87,3.06,2.92,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,2.34,3.99,3.47,4.1,2.17,1.3,2.1,2.67,1.59,3.61,1.06,2.36,1.93,1.31,0.43,2.24,2.15,0.96,5.38,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,0.58,2.65,3.67,0.29,3.89,2.17,1.68,1.88,1.88,5,0.18,4.76,1.53,2.18,3.99,2.84,2.15,3.86,0.27,4.24,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,1.05,2.12,0.99,0.88,0.38,0.95,1.91,3.99,1.25,4.02,0.97,2.96,1.99,3.22,1.28,1.39,1.21,1.72,1.23,1.47,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,2.95,1.97,3.63,3.38,2.32,3.24,2.34,2.56,3.46,1.18,0.21,2.48,4.57,0.74,0.76,2.69,2.33,3.07,1.54,1.48,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
