"FARLINGTON (FILTRATION WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,682,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.53,3.35,4.61,1.55,2.85,3.71,3.82,2.20,4.72,1.31,3.80,
February,0.57,0.41,2.83,4.81,0.39,4.53,1.84,3.90,1.82,1.17,1.40,
March,2.29,1.04,1.80,1.69,1.31,0.40,0.51,2.55,1.95,0.13,1.35,
April,2.41,0.93,3.21,3.06,2.63,2.70,2.51,1.80,1.62,0.80,2.41,
May,1.26,1.25,0.74,2.53,3.02,3.61,1.91,0.88,1.47,2.06,1.53,
June,2.22,0.06,1.62,0.41,3.29,0.00,2.41,2.63,2.13,1.49,0.59,
July,5.34,0.29,3.19,0.72,2.67,3.20,1.46,2.63,1.58,1.94,2.22,
August,1.43,2.15,3.13,1.98,2.62,4.57,1.33,2.77,2.33,1.70,3.18,
September,1.78,0.74,1.42,2.03,5.02,2.50,0.71,5.30,1.09,0.38,2.38,
October,3.14,0.70,1.05,6.17,4.59,3.21,2.36,1.77,6.49,3.55,2.80,
November,1.57,2.04,1.62,1.11,2.26,3.39,6.62,2.92,2.83,7.29,4.71,
December,2.18,1.68,3.97,3.21,3.51,3.61,0.37,4.46,3.08,5.64,2.85,
Total,27.72,14.64,29.19,29.27,34.16,35.43,25.85,33.81,31.11,27.46,29.22,
Calc annual,27.72,14.64,29.19,29.27,34.16,35.43,25.85,33.81,31.11,27.46,29.22,
Difference,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
