JOHNSTONE (BROOKFIELD),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5291/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.50,6.32,6.90,7.00,3.74,8.84,6.49,,,,,
February,4.86,2.40,7.91,2.83,9.04,4.09,1.49,,,,,
March,3.19,2.88,2.78,0.94,4.15,3.57,4.17,,,,,
April,1.59,2.26,3.90,3.42,2.93,1.91,7.77,,,,,
May,3.18,3.02,2.72,4.57,6.18,1.98,5.22,,,,,
June,0.73,2.17,4.14,3.66,3.97,3.21,4.04,,,,,
July,2.93,3.01,2.73,3.67,4.51,3.91,4.72,,,,,
August,4.45,5.27,7.13,3.87,2.20,3.53,0.00,,,,,
September,2.03,5.80,4.05,6.27,5.96,8.73,6.24,,,,,
October,4.95,6.42,10.01,6.30,7.56,0.64,3.25,,,,,
November,4.76,0.47,2.86,8.76,0.60,7.34,8.35,,,,,
December,3.57,8.15,2.86,6.12,4.71,5.95,3.12,,,,,
Total,37.74,48.17,57.99,57.41,55.55,53.70,54.86,,,,,
Calc annual,37.74,48.17,57.99,57.41,55.55,53.70,54.86,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,,
