SLOUGH (WINDSOR RD) NEW GAUGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,994/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,4.56,,,
February,,,,,,,,0.35,0.93,,,
March,,,,,,,,0.29,1.01,,,
April,,,,,,,,0.13,2.51,,,
May,,,,,,,,1.85,1.72,,,
June,,,,,,,,0.41,1.21,,,
July,,,,,,,,1.24,2.17,,,
August,,,,,,,,2.19,2.14,,,
September,,,,,,,,1.68,1.54,,,
October,,,,,,,,2.32,4.15,,,
November,,,,,,,,2.91,4.53,,,
December,,,,,,,,2.52,0.74,,,
Total,,,,,,,,,27.21,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.89,27.21,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,,
