NEWPORT-HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST299886,Long,-3.0133146,Lat,51.5918,Elevation,265,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,8.01,5.02,9.9,1.83,7.78,3.04,6.86,3.03,4.77,0.94,5.23,4.71,6.45,8.08,4.12,5.3,5.05,8.09,4.59,3.72,6,3.86,9.81,1.5,1.54,5.45,4.3,1.15,,,,,,,
February,,,,,,,3.13,3.76,4.86,1.29,0.51,3,0.06,4.89,0.61,4.31,2.24,6.77,1.58,2.84,4.66,4.34,0.32,1.98,0.68,5.24,3.61,1.83,2.78,2.29,8.13,4.71,0.61,1.81,,,,,,,
March,,,,,,,0.4,4.05,5.07,0.65,3.18,0.94,2.76,4.33,2.11,0.99,3.96,4.33,0.4,1.72,3.26,3.19,3.33,1.8,0.32,1.98,1.46,10.08,2.4,2.07,2.8,4.42,2.83,1.85,,,,,,,
April,,,,,,,2.68,1.74,1.28,0.74,3.79,3.51,4.08,1.76,3.26,6.71,3.21,3.91,0.09,3.99,2.93,1.14,2.53,1.22,2.43,2.25,2.24,3.96,3.33,3.49,3.04,3.91,3.1,4.56,,,,,,,
May,,,,,,,2.25,1.07,0.86,3.65,1.75,7.13,6.2,3.12,1.78,0.88,1.92,2.6,4.1,1.08,2.57,2.15,5.58,4.5,1.12,3.78,4.39,2.79,3.83,3.69,2.61,2.91,4.57,3.68,,,,,,,
June,,,,,,,2.5,4.21,2.81,2.32,1.07,4.55,1.86,1.3,1.68,5.04,4.23,1.73,2.21,2.1,1.11,2.16,0.17,2.2,3.17,4.53,4.63,2.42,3.3,0.58,1.64,1.03,2.04,2.51,,,,,,,
July,,,,,,,2.23,5.57,3.14,2.4,4.18,3.38,3.54,2.64,0.77,0.89,9.42,4.2,4.73,7.56,5.31,3.73,2.22,2.71,3.39,3.27,2.21,2.67,1.89,1.82,5.08,1.02,2.94,5.01,,,,,,,
August,,,,,,,4.33,5.45,4.07,3.41,5.9,5.02,2.29,1.46,3.76,1.98,1,2.7,3.9,2.13,0.13,5.78,5.32,4.57,3.04,5.84,7.58,1.29,4.45,2.57,7.98,5.86,6.15,5.53,,,,,,,
September,,,,,,,0.99,6.76,0.9,0.73,5.07,1.57,4.92,2.53,3.54,9.47,3.38,1.9,2.03,1.09,1.19,0.47,3.51,3.63,5.85,3.26,6.3,1.96,4.04,2.83,7.14,5.27,3.74,5.11,,,,,,,
October,,,,,,,4.1,4.36,8.57,6.36,5.42,0.69,7.94,4.9,3.3,6.63,1.86,3.88,8.33,3.36,7.32,2.75,3.03,2.71,5.62,5.41,1.33,1.15,5.4,8.39,1.95,1.52,5.61,3.53,,,,,,,
November,,,,,,,9.38,4.97,6.15,13.07,4.79,7.71,2.31,0.95,1.84,7.09,4.89,3.07,6.67,8.45,10.24,2.52,1.08,2.8,8.23,0.99,6.71,5.23,2.45,4.27,6.74,8.7,4.65,3.03,,,,,,,
December,,,,,,,0.35,3.43,5.17,10.54,5.6,2.78,2.86,2.09,11.43,4.07,5.97,2.92,4.59,2.52,2.72,4.01,4.53,2.63,2.72,6.85,4.97,3.83,5.67,4.04,2.7,4.61,3.22,,,,,,,,
Total,,,,,,,40.35,50.39,52.78,46.99,49.04,43.32,45.68,33,38.85,49,47.31,42.72,45.08,44.92,45.56,37.54,36.67,38.84,41.16,47.12,51.43,41.07,49.35,37.54,51.35,49.41,43.76,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is the hospital. Stated altitude appears to be 20 ft. too high.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
