"BALCOMBE PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,522,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.04,3.37,0.92,2.93,5.18,3.30,1.27,2.33,0.87,3.58,,
February,0.83,0.03,1.59,3.90,2.01,0.48,0.35,3.02,1.60,3.10,,
March,2.51,3.03,1.32,0.54,1.74,2.47,3.62,5.06,1.17,0.91,,
April,2.84,0.51,1.08,0.04,2.52,2.42,0.61,2.34,1.14,2.90,,
May,1.76,2.67,1.13,0.89,1.65,0.20,0.27,1.34,3.87,1.70,,
June,2.67,1.75,3.32,0.99,2.02,0.31,3.12,1.74,2.56,2.83,,
July,3.59,3.04,2.54,3.84,5.38,3.60,2.23,1.13,0.61,1.89,,
August,3.48,5.29,3.63,0.79,2.99,3.83,1.94,3.47,1.26,0.96,,
September,1.26,1.50,2.78,2.72,2.71,0.27,6.49,2.92,0.69,3.44,,
October,1.51,8.04,5.37,4.28,3.77,5.19,3.89,0.39,3.68,2.28,,
November,3.91,3.88,3.89,2.43,6.00,7.71,1.68,1.66,3.99,5.89,,
December,0.56,4.61,2.76,3.11,2.49,3.57,4.84,4.00,3.10,2.10,,
Total,28.96,37.72,30.33,26.46,38.46,33.35,30.31,29.40,24.54,31.58,,
Calc annual,28.96,37.72,30.33,26.46,38.46,33.35,30.31,29.40,24.54,31.58,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,,
