PORTON-CDEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU210366,Long,-1.701284,Lat,51.128298,Elevation,363,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,0.8,0.9,4.1,4.03,3.56,2.93,4.26,1.43,3.05,2.84,3.85,2.46,4.45,1.33,3.98,1.99,2.48,2.51,2.37,0.52,4.3,5.98,2.79,4.71,2.62,3.34,3.15,6.51,2.03,1.58,2.69,2.27,6.36,0.93,0.62,3.07,2.54,0.86,1.79,2.94,4.67,1.98,3.35,4.83,4.08
February,,,,,,,4.7,1.2,1.3,2.44,0.78,0.28,3.2,5.22,0.22,4.37,1.6,4.34,1.69,0.87,1.25,2.08,0.08,4.32,0.06,3.18,2.76,4.8,0.6,1.71,2.96,2.83,0.54,1.22,0.57,1.92,2.65,0.93,1.35,1.63,5.48,6.32,0.43,1.31,2.7,1.5,0.15,3.57,2.53,0.19,2.85
March,,,,,,,3.1,2.9,1,3.95,2.31,1.06,1.96,1.63,1.31,0.38,0.41,3.23,2.29,0.08,1.27,0.65,1.87,3.15,3.26,0.81,2.41,4.17,0.21,0.99,2.52,3.82,1.82,0.52,0.22,0.92,1.07,6.25,1.37,1.32,1.25,4.17,3.43,0.37,2.54,1.22,1.16,1.83,1.6,3.82,1.96
April,,,,,,,0.5,2.1,2.3,1.88,3.77,0.93,3.12,2.83,2.9,2.66,3.85,1.79,1.81,0.97,2.46,2.55,3.02,1.3,1.76,3.81,2.07,2.02,0.03,2.45,1.22,1.9,1.48,0.61,1.52,0.89,2.62,2.58,1.51,1.92,2.84,2.72,1.89,2.83,0.2,0.58,1.65,0.37,0.8,2.73,1.26
May,,,,,,,1.6,1.9,1.73,0.59,1.22,1.18,0.72,1.41,3.55,4.81,2.04,0.71,1.83,1.63,1.24,2.82,4.06,1.17,0.78,0.84,0.66,2.42,1.68,0.99,0.39,1.68,3.43,2.6,0.19,2.05,3.66,1.54,3.97,2.49,2.16,3.04,4.86,1.93,2.26,3.93,0.35,1.79,2.4,0.91,1.33
June,,,,,,,1.6,5,1.03,1.01,2.63,0.17,0.94,0.37,2.34,0.02,2.18,2.38,2.75,1.17,0.64,2.22,1.72,2.18,1.28,4.12,1.89,1.49,0.77,1.73,0.5,2.35,0.26,0.9,1.76,3.21,3.51,1.81,2.51,0.5,0.96,0.82,1.41,1.73,3.35,2.89,1.61,1.67,3.08,0.74,2.84
July,,,,,,,0.9,3.6,6.54,1.7,5.5,0.65,4.17,0.53,3.54,3.61,1.7,2.38,1.6,1.33,2.33,2.94,1.88,2.12,1.38,0.69,3.66,1.08,2.25,5.55,2.24,1.64,1.39,2.45,3.17,1.21,1.47,1.63,1.63,0.77,4.37,1.06,0.42,3.25,2.57,1.12,2.25,3.69,1.95,1.2,4
August,,,,,,,4.7,4.8,1.89,2.9,1.48,1.35,4.22,2.31,1.81,3.25,1.28,3.24,1.58,0.95,3.39,3.07,1.03,0.4,2.51,1.87,0.17,1.13,1.77,2.17,0.1,3.97,3.28,1.91,2.81,2.35,4,0.48,3.49,1.36,4.28,4.3,4.88,1.64,3.57,0.32,4.54,3.53,3.23,1.47,3.73
September,,,,,,,2.5,1.4,6.58,1.64,1.21,1.18,1.54,2.87,4.24,3.75,1.2,5.06,1.98,0.6,3.47,1.45,3.3,2.75,1.65,3.62,3.52,2.16,1.41,1.05,1.52,0.4,2.31,1.55,1.53,2.77,6.64,1.1,2.84,2.65,3.87,3.3,2.75,2.62,2.22,1.53,3.6,2.54,4.01,0.09,4.88
October,,,,,,,5.1,3.7,1.46,0.87,3.03,0.95,1.27,5.64,3.35,3.33,2.33,1.82,5.28,3.72,1.26,0.61,4.79,2.03,1.17,5.32,1.91,4.46,2.69,4.85,4.5,1.27,4.39,3.69,4.85,4.24,1.9,0.65,2.14,7.74,1.08,0.95,4.63,3.42,2.45,3.03,1.81,2.38,3.24,2.98,8.76
