"FRAMLINGHAM MOUNT PLEASANT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4683,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.99,1.68,0.95,2.21,1.69,2.68,1.33,2.57,0.81,,,
February,0.97,0.08,1.95,2.68,1.75,0.60,0.54,2.36,0.88,,,
March,2.28,1.69,1.47,0.32,0.79,1.90,3.30,2.58,1.98,,,
April,0.82,0.99,2.10,0.05,2.47,0.76,1.13,1.71,1.27,,,
May,2.23,2.23,1.07,1.46,2.37,0.48,0.49,0.60,2.54,,,
June,2.51,0.88,3.49,1.27,2.60,0.43,2.10,2.29,2.19,,,
July,3.04,2.88,2.11,4.17,3.74,3.59,0.79,0.70,1.45,,,
August,2.54,3.41,4.56,1.41,2.87,2.81,1.67,1.89,1.40,,,
September,1.21,0.95,2.96,0.76,1.56,0.76,3.54,3.16,0.30,,,
October,1.62,3.93,7.07,2.15,1.92,3.24,2.56,0.62,1.72,,,
November,3.07,1.71,2.23,3.33,2.51,1.91,1.46,1.22,,,,
December,0.58,2.88,1.04,1.50,2.39,1.65,3.10,1.43,-999.00,,,
Total,22.86,23.31,31.00,21.31,26.66,20.81,22.01,21.13,20.54,,,
Calc annual,22.86,23.31,31.00,21.31,26.66,20.81,22.01,21.13,14.54,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,6.00,NaN,,
