LOXLEY VALLEY LOFTSHAW STRINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK242902,Long,-1.637434,Lat,53.408065,Elevation,1011,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,5.99,5.08,3.44,6.64,3.38,3.78,3.72,5.42,5.65,6.44,5.69,3.6,3.02,5.17,5.76,3.12,11.02,2.11,6.26,5.73,4.45,2.94,4.42,2.65,4.59,7.15,5.51,6.98,4.29,,3.92,5.5,6.38,4.45,6,4.03,9.57,2.17,2.05,4.2,5.2,1.49,4.38,3.25,7.03,3.43,4.85,4.34,5.97
February,,,2.25,1.7,3.16,6.26,8.83,0.78,4.41,2.97,3.67,0.36,4.49,8.55,2.03,6.23,3.46,1.85,5.97,0.83,1.27,4.99,0.75,7.61,0.31,7.52,4.25,7.93,2.34,3.48,3.1,,1.73,3.42,2.67,4.94,6.78,3.73,3.39,2.52,7.3,4.22,1.5,2.4,3.6,3.26,1.48,3.97,6.22,0.25,3
March,,,5.39,5.27,4.74,2,7.08,3.01,1.99,6.39,2.91,3.42,2.88,2.56,1.25,1.7,2.26,4.8,3.07,0.43,3.48,0.15,2.83,3.09,4.35,1.9,3.61,3.81,0.92,3.24,3.17,5.88,2.59,1.87,0.59,1.18,1.73,6.83,1.86,1.79,1.58,5.62,2.86,2.34,2.78,3.93,2.11,3.65,3.64,2.33,2.82
April,,,1.26,4.07,2.05,1.79,2.8,2.62,1.67,2.85,6.35,1.59,4.65,3.36,2.62,3.51,2.3,4.44,1.65,1.62,3.92,5.23,4.93,1.52,3.08,3.83,2.06,2.92,0.38,2.84,3.1,2.65,2.35,2.76,3.2,2.74,2.05,4.38,2.77,3.67,4.81,1.93,2.49,3.26,0.63,1.21,2.31,0.28,1.28,4.43,2.92
May,,,4.33,3.34,2.08,1.7,3.09,1.82,2.67,1.61,4.63,1.85,1.32,4.16,4.81,4.66,3.33,1.71,1.45,2.15,2.27,3.24,6.53,2.02,2.16,0.55,2.28,3.58,3.13,2.2,1.06,3.78,4.67,3.47,3.88,3.81,2.89,3.11,1.76,2.51,2.11,4.14,3.23,2.61,5.29,4.44,0.88,1.77,4.37,1.44,2.41
June,,,4.15,1.74,3.36,1.41,3.54,2.34,1.52,1.13,4.44,0.3,2.18,0.99,2.16,0.12,3.64,5.52,4.8,2.01,2.77,5.51,1.06,2.32,1.53,3.94,3.75,1.28,3.2,2.58,0.74,0.79,1.22,2.88,3.04,4.23,6.57,3.11,4.99,0.87,1.37,1.04,2.32,3.11,2.58,3.81,4.58,1.84,5.44,1.81,1.99
July,,,7.11,1.68,3.38,6.44,2.12,1.59,3.7,3.97,6.56,1.31,4.41,3.94,4.44,1.64,4.38,2.66,1.45,2.84,6.97,4.94,4.45,3.18,2.34,1.43,4.05,3.47,4.41,7.37,3.31,4.32,3.52,1.91,3.79,1.83,3.53,2.44,1.95,4.3,2.51,1.68,2.02,4.19,3.63,1.48,7.44,3.9,6.59,2.51,5.33
August,,,8.84,1.98,1.97,3.52,1.79,7.41,1.99,4.13,1.46,5.82,7.86,4.06,5.46,3.42,3.8,5.1,4.09,3.78,4.66,7.65,2.33,0.96,1.82,2.07,2.12,1.42,2.51,3.03,0.95,4.45,4.1,3.64,3.27,3.09,4.91,0.48,5.19,2.56,3.86,4.48,2.3,4.21,6.93,1.24,8.18,8.14,3.26,1.17,4.46
September,,,2.45,3.18,3.3,0.91,1.98,2.03,9.95,3.08,1.83,0.81,4.24,3.76,4.71,3.79,2.43,6.09,0.5,1.82,5.82,6.01,3.05,1.65,3.18,6.31,4.88,1.63,3.06,2.15,2.82,0.42,2.23,4.86,5.69,2.34,6.69,1.95,2.35,1.64,5.45,2.45,4.87,2.05,4.02,1.8,4.53,5.85,4.67,0.07,4.25
October,,,3.69,5.42,3.71,2.5,6.14,6.43,3.28,4.06,2.89,3.01,1.4,3.55,6.24,5.04,5.1,4.92,6.94,5.49,5.57,1.56,7.1,6.46,4.65,8.49,5.05,3.86,8.2,4.82,4.77,5.69,5.16,2.54,4.58,7.69,1.97,0.95,2.27,4.14,1.91,1.24,8.42,2.38,6.5,3.28,2.53,3.65,3.95,3.79,9.38
