BOTLEY-UPLANDS-FARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU511137,Long,-1.27372,Lat,50.9206,Elevation,60,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,3.56,5.21,1.78,2.28,4.2,4.94,2.57,5.27,1.52,5.7,2.47,2.81,1.86,3.07,0.78,4.84,3.9,4.16,5.19,2.94,3.59,3.65,5.63,2.47,1.55,2.27,3.07,4.88,1.08,0.86,3.49,2.23,1.17,,,,,,,
February,,0.41,3.55,5.83,0.46,4.82,2.3,4.28,2.39,1.28,1.57,2.34,0.2,3.95,0.1,3.07,2.25,3.43,0.61,1.33,3.19,2.94,0.42,1.39,0.63,2.15,2.99,1.81,1.1,1.29,4.88,6.13,0.65,1.38,,,,,,,
March,,1.16,2.47,1.68,1.66,0.41,0.72,3.58,2.81,0.14,2.03,0.92,1.59,3.63,2.83,0.77,2.26,2.47,0.39,1.47,3.15,3.95,2.63,0.7,0.18,0.69,0.95,6.5,0.74,1.77,1.44,4.3,2.59,0.58,,,,,,,
April,,1.16,3.76,3.02,3.34,2.68,3.22,1.92,1.81,1.06,3.23,3.07,3.3,1.17,2.24,3.78,2.25,2.04,0.04,2.09,1.26,1.75,1.87,0.99,1.58,1.13,2.57,1.92,1.62,1.93,2.47,2.83,1.74,1.63,,,,,,,
May,,1.57,1.05,1.97,3.94,3.57,1.9,0.92,1.47,2.14,3.22,3.19,6.95,1.97,1.32,1.84,0.17,2.94,2.36,1.01,0.43,2.03,2.87,3.12,0.8,2.49,4.69,1.31,2.62,2.02,1.88,2.64,2.23,2.51,,,,,,,
June,,0.11,1.63,0.36,3.32,0.17,2.43,2.6,2.2,1.77,0.67,2.22,1.88,1.6,1.42,3.37,3.62,1.65,0.74,2.03,0.27,1.51,0.45,1.56,2.24,3.23,3.78,1.55,2.89,0.52,2.27,1.36,1.2,2.21,,,,,,,
July,,0.18,4.52,0.85,3.82,3.87,1.92,3.11,2.11,1.51,2.19,2.94,3.99,2.71,1.15,1.64,4.06,1.34,2.92,4.15,3.44,2.65,1.74,2.55,2.88,2.9,1.38,1.23,1.01,1.14,4.47,2.13,0.58,4.66,,,,,,,
August,,2.95,3.03,2.12,3.06,3.46,1.45,4.39,3.34,2.03,4.96,5.07,1.53,0.94,3.47,3.09,0.26,1.65,2.44,2.09,0.04,3.99,3.44,1.82,2.06,1.69,5.13,0.68,4.24,1.16,3.31,3.4,3.33,1.65,,,,,,,
September,,0.81,2.01,1.96,6.41,3.09,0.54,6.72,1.15,0.29,3.27,2.01,3.71,3.03,2.93,4.14,1.99,2.29,2.24,0.87,1.79,1.41,1.92,1.36,1.73,2.03,3.78,0.96,2.79,2.32,4.73,2.72,3.56,3.46,,,,,,,
October,,0.67,1.29,5.98,4.2,3.89,2.43,2.22,6.82,4.66,2.3,0.71,6.91,1.95,1.85,4.75,1.24,3.1,3.32,6.14,4.06,1.31,4.72,4.12,4.36,3.87,0.95,1.47,2.18,8.39,1.8,1.31,4.78,4.19,,,,,,,
November,,2.02,2.39,1.81,2.57,3.31,6.74,3.14,3.02,10.26,5.81,4.09,1.26,0.76,3,7.67,2.77,2.29,4.77,6.42,8.4,2.74,1.93,1.73,5.16,0.35,5.25,1.49,1.5,4.66,4.86,8.68,4.41,1.55,,,,,,,
December,,1.87,4.95,3.29,5.96,3.9,0.39,3.91,2.51,8.32,4.74,0.61,2.27,0.77,10.34,2.91,2.31,4.95,3.38,1.94,2.43,2.1,4.25,2.39,2.53,4.8,3.72,2.97,4.67,1.91,2.98,2.12,1.98,0.91,,,,,,,
Total,,16.47,35.86,30.65,41.02,37.37,28.98,39.36,34.9,34.98,39.69,29.64,36.4,24.34,33.72,37.81,28.02,32.05,27.37,34.73,31.4,29.97,29.89,27.36,26.62,26.88,37.46,24.96,30.24,28.19,35.95,41.11,29.28,25.9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge from Rotherfield Hants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 Gauge moved 20yds S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
