"RAMSGILL, HIGH HOLME HOUSE NR SOUTHWAITE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE128699,Long,-1.805642,Lat,54.124802,Elevation,464,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,7.56,3.39,4.79,3.29,6.49,6.22,6.98,4.59,2.93,2.96,4.89,5.57,3.89,8.74,2.06,6.91,2.73,3.89,3.02,3.26,1.56,4.65,5.42,7.18,6.98,2.24,4.47,4.09,5.73,5.11,5.63,4.02,3.65,9.36,2.29,2.36,3.51,4.13,0.99,3.92,2.69,4.02,3.99,3.82,4.03,6.48
February,,,,,,6.4,6.35,0.81,6.22,2.92,3.27,0.16,4.48,6.67,1.08,5.82,3.73,2.09,5.1,0.97,1.92,4.37,0.85,4.32,0.27,6.48,2.61,7.63,2.11,4.05,2.81,5.77,1.92,2.74,2.79,5.15,4.68,4.48,,2.72,7.08,3.83,0.74,3.52,3.19,2.68,2.48,3.52,5.62,0.24,2.95
March,,,,,,1.5,6.54,3.24,2.01,5.56,4.77,3.28,3.46,1.9,1.76,1.11,1.74,2.83,3.83,0.59,3.29,0.89,2.59,2.65,4.32,1.59,3.66,4.41,0.58,3.63,2.45,5.48,3.13,1.53,0.27,1.26,1.76,7.12,,1,1.89,4.29,2.76,0.86,3.06,2.67,1.43,2.52,2.17,2.05,2.69
April,,,,,,1.5,2,2.83,0.97,2.59,5.91,1.34,3.44,3.22,2.69,4.69,1.47,3.76,0.87,1.89,5.1,5.22,3.52,1.48,4.44,3.17,2.07,2.84,0.23,2.18,3.09,3.89,1.73,2.19,2.19,2.74,2.02,6.01,2.72,3.82,4.13,2.33,1.52,3.28,0.63,0.93,2.01,0.46,1.31,4.28,2.26
May,,,,,1.58,1.77,2.32,2.03,2.9,1.95,4.11,1.93,1.17,4.09,5.79,5.45,2.88,1.73,2.32,1.86,1.51,3.53,4.15,2.33,3.18,1.33,2.62,2.68,3.02,1.2,2.83,1.9,3.24,3.49,2.25,4.2,3.19,3.03,0.96,1.6,2.14,6.64,1.93,2.21,4.83,3.25,0.98,0.94,5.41,0.95,1.45
June,,,,,3.06,0.33,1.97,2.18,1,1.26,1.93,0.67,2.16,0.87,2.37,0.06,2.95,3.48,4.42,1.37,2.44,4.87,1.06,1.31,2.01,3.63,5.13,1.91,4.28,2.98,0.34,0.14,0.74,2.32,2.49,3.46,2.56,3.78,3.66,0.41,1.11,1.25,1.38,2.52,2.31,2.49,2.52,2.61,3.5,1.01,1.28
July,,,,,2.59,4.49,2.63,1.22,5.5,2.77,7.12,2.8,5.12,2.86,4.95,1.07,3.23,5.32,0.74,2.59,5.61,3.46,4.77,2.32,0.98,0.61,3.43,2.09,3.34,4.64,4.42,1.92,2.98,1.92,2.24,2.23,3.62,1.74,1.21,2,2.71,1.57,1.99,4.67,2.59,1.12,4.82,3.34,4.88,1.93,5.55
August,,,,,1.72,2.83,1.94,7.88,2.75,3.12,1.75,5.42,4,5.04,3.64,2.65,2.95,8.06,4.55,3.66,3.69,3.71,1.29,0.39,2.31,1.12,2.64,1.44,3.28,2.32,0.48,2.85,3.31,4.34,2.24,3.28,5.92,0.26,4.11,3.24,6.32,4.87,7.81,4.31,7.61,1.42,8.31,5.44,3.21,0.59,3.64
September,,,,,2.13,0.44,2.84,1.46,9.31,1.69,1.4,1.98,4.16,4.15,4.23,2.86,3.32,5.55,0.51,1.12,5.41,4.41,3.75,2.38,2.54,6.76,2.74,1.61,1.63,1.84,2.34,0.29,2.86,4.41,6.75,2.78,6.06,2.14,,1.54,5.21,2.27,5.19,3.21,3.85,1.53,4.18,4.09,3.51,0.16,3.41
October,,,,,2.56,1.25,8.33,5.49,2.97,6.04,3.59,2.24,1.21,5.53,5.24,4.11,4.25,4.68,6.92,4.48,3.99,1.49,4.53,4.11,5.39,6.97,3.21,2.84,11.64,4.43,4.36,4.62,3.51,2.57,4.28,5.66,2.33,1.45,,4.85,2.66,1.84,4.73,2.19,6.93,2.29,1.99,4.72,2.86,3.93,7.11
