"BRAITHWAITE (BLACKWOOD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3643/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.51,5.44,10.24,9.94,5.75,9.77,7.17,10.67,5.71,5.89,,
February,6.21,2.71,6.13,2.79,7.44,6.18,0.61,4.92,6.85,8.01,,
March,3.29,3.84,1.96,0.68,4.72,3.66,5.43,6.85,2.28,4.76,,
April,2.80,4.17,3.89,3.01,3.17,2.44,12.06,3.28,9.54,6.15,,
May,4.57,5.01,5.23,3.23,7.15,1.26,3.41,1.83,3.78,2.99,,
June,0.65,1.58,4.22,7.65,4.85,5.40,3.78,10.41,1.19,3.42,,
July,1.86,5.46,3.97,2.45,5.42,6.47,4.43,3.98,2.27,4.43,,
August,8.82,6.66,9.22,6.37,3.18,9.42,0.03,7.59,3.66,9.07,,
September,2.32,9.94,7.69,8.06,5.83,11.14,6.06,8.93,2.79,14.18,,
October,7.53,8.40,11.11,6.63,8.92,0.66,1.26,6.52,10.61,6.67,,
November,4.84,2.14,4.54,9.73,0.84,13.52,13.11,5.89,11.42,7.53,,
December,4.15,11.79,4.12,7.18,5.20,8.73,4.98,9.03,14.14,3.32,,
Total,48.55,67.14,72.32,67.72,62.47,78.65,62.33,79.90,74.24,76.42,,
Calc annual,48.55,67.14,72.32,67.72,62.47,78.65,62.33,79.90,74.24,76.42,,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
