"DARTMOOR PRINCE TOWN DEVON GARDENS OF DUCHY HOTEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2755,,,,,,,,,,,
,,,,,,,,,,,,
,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,,
January,5.30,1.44,,,,,,,,,,
February,3.30,2.42,,,,,,,,,,
March,0.60,2.17,,,,,,,,,,
April,0.70,1.93,,,,,,,,,,
May,4.00,3.85,,,,,,,,,,
June,4.00,2.04,,,,,,,,,,
July,5.90,4.33,,,,,,,,,,
August,3.40,3.85,,,,,,,,,,
September,5.80,6.74,,,,,,,,,,
October,4.80,5.78,,,,,,,,,,
November,6.70,5.78,,,,,,,,,,
December,0.60,6.26,,,,,,,,,,
Total,45.10,46.59,,,,,,,,,,
Calc annual,45.10,46.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
