"HAMILTON, SCOTT STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5200,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,6.38,10.70,0.94,5.94,
February,,,,,,,,1.87,4.14,1.67,0.21,
March,,,,,,,,2.87,2.14,0.51,2.07,
April,,,,,,,,2.44,1.12,1.49,1.17,
May,,,,,,,,1.76,1.81,2.44,1.96,
June,,,,,,,,3.35,4.25,2.08,2.52,
July,,,,,,,,2.81,2.18,2.83,3.19,
August,,,,,,,,6.63,3.40,4.86,4.95,
September,,,,,,,,6.70,3.13,1.21,3.33,
October,,,,,,,,4.49,5.76,4.62,4.78,
November,,,,,,,,4.14,3.86,6.95,5.22,
December,,,,,,,,0.63,4.65,8.24,2.64,
Total,,,,,,,,44.07,47.14,37.84,37.98,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.07,47.14,37.84,37.98,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,
