"HORWICH (LOWER RIVINGTON) NEW GAUGE",,,,,,,,,,,,
Grid ref,SD631126,Long,-2.559175,Lat,53.608647,,,,,,,
Station no,2996/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,4.22,,,,,,,,,,,
February,3.42,,,,,,,,,,,
March,5.05,,,,,,,,,,,
April,2.25,,,,,,,,,,,
May,3.03,,,,,,,,,,,
June,1.78,,,,,,,,,,,
July,3.22,,,,,,,,,,,
August,5.14,,,,,,,,,,,
September,3.48,,,,,,,,,,,
October,0.76,,,,,,,,,,,
November,9.00,,,,,,,,,,,
December,8.35,,,,,,,,,,,
Total,49.70,,,,,,,,,,,
Calc annual,49.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
