"SKEGNESS ESTATE OFFICES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2561,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.72,1.84,2.76,2.70,1.62,2.76,0.99,2.36,1.73,2.74,,
February,2.35,1.54,0.89,0.60,0.92,2.29,3.50,0.87,1.30,2.41,,
March,0.57,2.31,2.05,2.63,2.82,1.20,3.69,1.22,0.35,2.16,,
April,2.80,1.07,0.22,2.07,0.81,0.40,1.58,1.61,1.95,1.66,,
May,1.86,0.74,2.91,1.63,0.95,1.22,1.82,0.79,1.77,0.93,,
June,2.13,3.14,3.35,0.92,2.05,0.90,2.53,1.46,0.51,0.70,,
July,3.18,0.29,4.17,0.61,1.26,6.22,0.96,1.77,3.07,2.90,,
August,2.67,1.78,5.43,0.65,2.05,2.47,2.45,4.52,1.53,2.53,,
September,0.66,2.58,2.13,1.86,0.74,0.76,1.24,1.18,3.82,1.47,,
October,1.78,3.32,2.33,3.05,1.76,1.14,1.95,3.11,1.92,1.76,,
November,2.87,3.50,3.48,1.55,2.46,3.00,2.55,1.46,1.38,2.16,,
December,3.42,3.06,2.80,0.56,4.43,4.61,2.98,1.30,3.39,3.98,,
Total,26.01,25.17,32.52,18.83,21.87,26.97,26.24,21.65,22.72,25.40,,
Calc annual,26.01,25.17,32.52,18.83,21.87,26.97,26.24,21.65,22.72,25.40,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
