BUDLEIGH SALTERTON (TIDWELL HOUSE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1800,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.98,,,,,,,,,,,
February,3.12,,,,,,,,,,,
March,2.45,,,,,,,,,,,
April,1.43,,,,,,,,,,,
May,2.12,,,,,,,,,,,
June,1.68,,,,,,,,,,,
July,0.82,,,,,,,,,,,
August,3.47,,,,,,,,,,,
September,0.99,,,,,,,,,,,
October,1.60,,,,,,,,,,,
November,2.11,,,,,,,,,,,
December,2.44,,,,,,,,,,,
Total,27.21,,,,,,,,,,,
Calc annual,27.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
