PARKHILL FILTERS ( PT. GLAS. W.W. ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS354736,Long,-4.636076,Lat,55.927216,Elevation,275,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,4.28,5.02,4.55,4.08,3.9,8.3,3.6,5.59,4.58,,,,,,,,,,,,4.96,10.52,5.84,8.88,1.98,5.11,7.69,9.04,4.69,2.97,0.53,5.64,7.02,6.58,1.81,8.19,7.85,7.49,6.4,4.11,4.94,4.1,2.08,5.54,3.53,3.16,7.9,5.79,1.53,3.8
February,,7.04,5.13,4.07,7.41,8.31,5.4,1.1,8.42,0.89,,,,,,,,,,,,3.99,0.05,5.79,0.66,6.31,3.67,5.01,3.82,8.09,2.11,4.01,2.1,4.2,1.64,9.62,4.43,1,5.86,5.4,6.62,2.65,2.01,2.44,5.29,3.71,1.09,4.19,3.77,1.73,4.79
March,,1.58,6.24,6.48,6.47,2.3,1.21,2.61,1.79,4.47,,,,,,,,,,,,1.26,2.1,3.21,2.27,2.08,3.82,1.34,5.4,6.25,3.98,2.36,3.25,3.1,1.1,3.22,2.89,4.64,4.89,2.19,2.55,2.8,4.04,1.78,3.31,1.94,2.39,5.2,1.48,3.17,2.67
April,,3.39,2.92,4.69,3.74,3.95,3.37,0.98,0.73,1.96,,,,,,,,,,,,2.1,4.61,2.29,3.64,4.16,1.69,2.79,0.68,2.96,3.86,2.86,3.31,3.87,3.71,3.67,1.78,8.88,2.18,5.85,2.88,3.2,2.26,1.81,1.67,2.47,1.51,2.11,1.89,3.26,5.48
May,,3.44,1.78,4.22,1.4,1.25,3.14,4.11,2.32,0.98,,,,,,,,,,,,4.27,2.73,3.91,2.57,0.5,2.12,1.85,2.89,1.77,0.84,1.9,3.55,3.4,3.53,4.36,0.93,4.81,1.87,2.06,1.55,2.13,1.97,1.96,3.74,3.94,2.56,2.82,3.43,0.81,2.27
June,,3.57,5.38,4.05,0.7,1.6,2.71,3.46,1.27,4.85,,,,,,,,,,,,6.29,0.72,2.4,2.18,3.2,1.35,2.21,6.49,1.63,1.46,0.67,2.48,3.8,3.04,3.86,3.68,3.7,5.16,1.21,2.13,1.72,2.98,1.21,2.86,2.17,2.43,1.78,3.18,3.41,2.96
July,,3.43,3.07,1.29,2.54,3.42,2.3,2.44,3.59,0.3,,,,,,,,,,,,3.31,5.09,3.23,2.42,1.61,5.67,3.33,4.3,4.63,3.43,2.47,3.22,2.46,4.53,4.92,3.04,4.55,4.03,2.36,5.84,2.9,1.89,4.5,2.76,1.27,4,5.24,6.37,6.32,4.78
August,,4.59,3.57,1.27,5.14,2.5,3.79,5.39,3.24,3.21,,,,,,,,,,,,1.7,2.04,3.03,4.51,2.2,2.13,2.86,2.08,2.12,1.85,4.63,5.42,7.33,2.97,1.6,2.19,0,7.22,4.9,5.31,5.39,4.01,3.82,4.46,1.2,5.39,4.27,5.32,1.04,3.94
September,,2.02,3.34,2.98,1.73,1.56,1.18,2.46,6.19,3.48,,,,,,,,,,,,1.45,5.13,0.72,7.23,7.07,4.47,3.26,4.64,3.45,3.9,2.2,5.22,4.44,5.67,4.94,7.95,5.12,7.05,1.85,10.28,4.49,3.35,4.52,6.79,3.69,5.47,4.03,4.66,1.27,3.11
October,,4.41,5.78,3.63,2.1,3.83,8.45,8.4,8.4,1.32,,,,,,,,,,,,4.02,6.4,2.94,8.53,10.91,5.26,3.52,10.34,3.25,7.46,8.4,6.49,10.42,5.94,6.23,0.68,2.42,6.96,7.23,4.68,1.09,7.04,3.08,10.36,3.83,4.28,6.78,4.59,5.36,3.12
November,,6.75,4.88,6.7,5.56,2.06,6.46,8.86,6.74,5.01,,,,,,,,,,,,9.52,5.72,3.04,1.71,4.64,4.11,0.82,11.23,8.82,8.9,5.79,1.01,2.92,7.7,0.99,6.67,8.16,4.26,6,3.59,7.55,1.54,9.01,8.6,2.8,2.46,1.87,1.98,6.15,7.05
December,,11.75,10.57,3.76,10.63,4.64,4.75,3.38,6.63,9.71,,,,,,,,,,,,4.91,10.62,0.7,8.92,2.7,9.24,2.41,6.88,4.32,6.7,3.83,9.03,0.94,7.1,4.93,6.4,1.94,8.03,10.27,1.72,8.88,4.95,6.14,5.87,8.3,7.61,6.41,6.54,8.7,6.2
Total,,56.25,57.68,47.69,51.5,39.32,51.06,46.79,54.91,40.76,55.5,55.97,46,59.98,50.38,47.7,56.53,58.49,72.68,53.09,,47.78,55.73,37.1,53.52,47.36,48.64,37.09,67.79,51.98,47.46,39.65,50.72,53.9,53.51,50.15,48.83,53.07,65,55.72,51.26,47.74,40.14,42.35,61.25,38.85,42.35,52.6,49,42.75,50.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Mar corr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920-29 No sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transcribed from British Rainfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13774,1911-1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,664696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
