LEAMINGTON SPA PUMP ROOM GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP316654,Long,-1.538175,Lat,52.285836,Elevation,163,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,0.63,4.22,3.31,0.82,2.28,1.26,1.63,1.87,4.34,2.16,1.97,2.13,1.35,2.43,1.69,2.74,2.29,3.54,0.84,3.14,1.34,1.49,1.48,1.55,0.59,2.63,2.79,2.56,5.33,2.79,2.8,3.1,4.13,2.03,1.42,1.71,1.58,3.84,0.94,0.36,2.42,1.71,1.18,0.84,2.05,3.51,1.23,3.22,,
February,,0.99,1.62,0.88,1.16,2.76,3.56,1.11,1.53,3.27,0.78,0.11,2.55,2.89,0.44,2.49,2.32,2.69,1.79,0.35,0.35,2.48,0.18,2.71,0.37,1.92,1.58,3.2,0.76,0.98,2.15,2.41,0.86,1.29,1.02,2.05,2.37,1.12,1.01,0.68,4.06,2.64,0.46,1.17,2.31,1.43,0.42,2.42,3.23,,
March,,0.85,3.4,3.37,2.36,0.97,4.02,1.24,1.02,4.25,2.36,1.19,1.55,1.81,0.7,0.6,0.71,1.84,2.17,0.07,1.74,0.04,1.43,2.64,1.46,0.46,1.91,2.38,0.21,1.39,2.01,2.2,1.8,0.82,0.14,0.63,0.94,5.17,1,1.45,1.51,3.6,1.99,0.92,2.07,2.27,0.73,2.09,1.31,,
April,,0.41,0.17,2.94,1.26,0.71,1.22,1.5,2.72,1.52,3.76,1.24,2.5,2.2,3.01,1.82,2.35,1.63,1.33,0.89,1.97,3.94,3.36,1.07,2.31,3.36,1.43,2.89,0.07,1.54,2.09,1.06,0.9,0.74,1.73,0.66,2.02,1.58,1.69,2.06,2.19,2.21,1.87,1.87,0.55,1.01,0.73,0.17,0.67,,
May,,0.13,3.95,2.38,1.32,2.52,2.04,2.34,1.48,0.91,2.34,1.37,0.95,1.28,4.87,1.86,2.62,0.99,0.46,1.95,2.39,2.85,5.94,1.48,0.72,1.28,0.42,2.44,1.31,0.81,1.72,1.71,2.71,2.88,0.93,2.28,2.19,1.51,3.4,2.23,2.54,2.97,2.72,1.31,3.13,3.96,0.59,1.05,,,
June,,0.54,4.22,0.46,2.77,1.41,1.82,3.29,0.9,0.84,2.24,0.76,0.6,0.23,1.44,0.04,1.44,3.86,3.07,1.19,1.01,2.53,0.88,1.44,1.06,3.28,3.2,0.97,1.42,2.1,0.4,1.56,0.32,1.72,2.01,2.67,2.37,1.19,2.66,0.33,1.79,2.05,1.35,1.57,2.72,2.66,1.79,1.31,,,
July,,0.16,5.21,1.53,2.06,5.22,1.98,1.78,3.44,3,4.2,0.39,3.89,2.94,2.72,3.54,1.5,1.69,1.35,1.64,3.01,2.97,2.91,1.99,3.54,0.49,4.57,2.28,1.74,4.38,2.87,4.53,1.38,0.83,2.22,1.43,1.83,2.58,1.46,1.4,2.53,0.76,0.3,3.06,2.64,0.15,1.56,3.24,,,
August,,2.17,5.72,0.94,1.59,1.92,2.4,4.23,0.87,1.53,1.37,2.83,4.89,2.01,3.15,1.65,1.84,2.78,2.14,1.91,2.27,3.43,1.76,0.69,1.65,1.39,0.35,3.3,2.83,3.4,0.12,3.45,2.04,1.39,2.15,2.56,4.94,0.22,3.4,1.23,2.78,4.96,4.49,2.43,3.84,0.28,4.2,1.88,,,
September,,1.48,0.7,1.97,0.8,0.89,1.03,1.47,4.41,2.47,2.55,0.96,2,2.04,2.8,2.64,1.11,4.3,0.78,1.13,3.46,2.55,3.22,1.45,1.7,3.74,2.65,2.26,2.07,0.81,0.86,0.39,0.83,1.81,3.77,1.55,2.91,1.6,3.68,2.05,2.93,1.6,0.85,1.78,1.92,1.35,2.01,3.78,,,
October,,1.9,2.59,3.29,2.32,2.32,2.31,2.88,1.52,1.76,2.25,1.21,0.5,3.64,3.93,2.94,2.32,1.31,3.18,2.48,1.8,0.47,3.23,2.32,1.24,3.26,1.39,2.2,2.3,3.8,3.47,2.08,2.48,1.73,2.58,3.78,0.67,0.26,2.44,6.45,0.57,0.83,3.44,2.36,3.19,1.3,2.02,1.23,,,
November,,2.56,1.45,2.86,2.33,2.09,3.27,0.7,1.36,1.58,0.69,1.81,1.11,1.47,2.1,1.5,4.7,2.41,2.82,6.12,3.04,2.35,1.67,0.81,1.47,4.19,1.66,1.52,2.3,3.9,6.18,2.51,1.93,1.66,4.07,0.04,5,1.9,1.26,2.08,3.56,5.02,2.36,1.06,4.72,1.34,0.61,1.53,,,
December,,3.56,3.07,1.12,5.4,4.05,2.56,1.29,2.21,3.41,2.03,1.46,2.5,2.65,2.04,2.26,0.48,2.64,1.97,4.47,2.59,0.76,0.74,0.21,4.31,3.17,1.99,2.02,3.15,1.58,1.3,1.26,2.52,0.64,1.16,2.87,2.43,2.04,2,1.28,1.24,1.74,2.26,0.88,1.7,1.75,2.85,2.17,,,
Total,,15.38,36.32,25.05,24.19,27.14,27.47,23.46,23.33,28.88,26.73,15.3,25.17,24.51,29.63,23.03,24.13,28.43,24.6,23.04,26.77,25.71,26.81,18.29,21.38,27.13,23.78,28.25,20.72,30.02,25.96,25.96,20.87,19.64,23.81,21.94,29.38,20.75,27.84,22.18,26.06,30.8,23.8,19.59,29.63,19.55,21.02,22.1,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_15_pt1-page-187.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_16_pt1-page-063.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_14_pt1-page-234.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_17_pt1-page-033.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_15_pt1-page-030.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
