OTTERY-ST-MARY-WEST-HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SY070939,Long,-3.31928,Lat,50.7378,Elevation,340,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,0.69,1.58,4.16,0.94,4.57,7.52,0.66,2.99,0.86,1.12,3.8,5.77,4.9,3.05,5.19,2,4.93,5.26,5.65,4.46,5.99,2.08,5.85,3.05,3.96,2.59,2.87,0.7,6.09,7.73,3.75,6.92,
February,,,,,,,,,1.5,0.43,4.79,1.15,4.05,0.95,4.5,6.52,5.65,1.23,1.7,5.07,0.53,0.28,3.23,8.67,1.29,4.77,2.69,3.94,3.21,2.53,1.43,2.62,0.04,5.48,0.24,4.35,4.17,6.95,1.16,1.86,
March,,,,,,,,,3.29,6.28,0.78,2.17,5.22,3.47,5.02,0.54,3.42,4.05,1.55,4.61,3.53,2.04,3.59,1.53,1.5,0.59,0.79,4.48,3.82,0.2,2.64,2,2.86,3.82,3.64,1.32,4.58,5.61,0.22,1.41,
April,,,,,,,,,2.93,2.65,2.65,2.06,0.24,3.89,1.47,0.94,0.72,1.47,1.98,2.45,4.79,0.64,2.81,3.4,3.18,3.46,2.04,2.07,1.57,0.72,3.92,3.6,3.06,2.03,3.63,4.23,2.59,3.92,0.14,2.33,
May,,,,,,,,,2.66,1.27,2.82,0.72,1.85,3.79,1.85,1.91,2.62,1.91,1.79,0.88,1.58,2.91,0.61,1.37,4.33,4.73,1.23,0.59,1.08,2.17,1.9,3.23,4.13,2.46,1.49,2.11,0.69,2.89,2.9,0.71,
June,,,,,,,,,0.65,2.72,2.31,2.14,5.82,0.4,2.04,2.76,1.79,2.13,1.12,1.01,2.61,1.2,0.95,0.46,3.05,0.09,3.87,2.27,2.18,2.37,0.3,3.6,3.43,3.14,2.2,4.16,2.27,0.71,2.33,2.57,
July,,,,,,,,,1.57,3.04,3.26,0.51,2.78,0.69,5.19,3.2,1.53,2.82,3.98,1.92,4.57,0.6,3.31,1.7,4.42,2.92,1.63,5.55,1.79,1.36,1.96,4.48,3.55,2.2,1.07,0.41,6.32,4.16,4.08,6.26,
August,,,,,,,,,4.17,2.59,4.83,0.78,6.82,1.36,2.44,2.34,4.57,6.67,3.15,3.78,1.57,1.46,3.28,2.4,3.66,2.32,1.55,3.65,1.73,2.4,3.96,4.95,1.94,1.02,4.86,2.33,0.14,1.44,4.01,2.79,
September,,,,,,,,,2.88,2.28,0.55,1.55,1.39,2.96,2.72,1.29,2.78,1.8,5.92,2.24,1.72,0.57,3.17,3.47,5.51,4.11,1.15,4.88,1.41,0.42,5.38,1.31,4.48,2.2,3.17,3.57,3.73,3.38,1.6,1.39,
October,,,,,,,,,3.36,6.36,4.26,4.05,4.74,3.79,3.33,6.24,5.46,3.86,1.93,2.03,4.1,0.98,1.27,5.09,5.6,4.08,2.74,1.99,5.63,5.56,3.74,0.56,6.7,2.53,2.63,3.99,1.22,4.21,3.43,5.6,
November,,,,,,,,,1.15,0.9,4.79,3.37,1.46,4.29,3.06,2.41,5.71,2.01,3.19,2.36,1.88,5.23,2.18,2.42,4.02,3.42,9.71,3.72,3.76,11.51,5.79,7.41,2.59,1.14,1.47,6.49,3.09,2.76,5.82,6.94,
December,,,,,,,,,3.72,5.68,7.3,10.26,4.62,2.28,8.42,7.11,3.73,1.03,3.86,5.52,3.66,1.52,5.75,3.39,4.39,4.37,0.57,3.77,3.01,8.39,4.84,1.79,3.8,2.83,13.44,5.71,3.66,4.3,4.96,1.7,
Total,,,,,,,,,28.57,35.78,42.5,29.7,43.56,35.39,40.7,38.25,38.84,30.1,33.97,37.64,35.44,20.48,35.34,35.9,45.88,40.12,33.62,41.37,35.18,39.71,41.71,38.6,40.54,31.44,40.71,39.37,38.55,48.06,34.4,40.48,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lived at Hawthorne Dene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Station terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
