"FIRHALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5686/8,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,2.06,
February,,,,,,,,,,,0.61,
March,,,,,,,,,,,1.06,
April,,,,,,,,,,,1.39,
May,,,,,,,,,,,1.35,
June,,,,,,,,,,,1.09,
July,,,,,,,,,,,2.86,
August,,,,,,,,,,,5.13,
September,,,,,,,,,,,3.07,
October,,,,,,,,,,,3.79,
November,,,,,,,,,,,5.00,
December,,,,,,,,,,,1.97,
Total,,,,,,,,,,,29.38,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.38,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
