NAIRN (FIRHALL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH881550,Long,-3.872537,Lat,57.571163,Elevation,55,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5686/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,2.06,3.14,2.94,1.46,1.75,1.5,2.78,2.71,2.06,2.94,0.86,1.16,2.4,1.05,2.7,2.73,0.82,0.96,2.18,3.14,1.92,2.23,2.09,1.11,1.69,1.26,1.44,2.32,2.48,2.41,2.41
February,,,,,,,,,,,0.61,2.05,0.53,2.54,0.75,2.29,1.42,2.28,1.6,1.7,0.72,2.11,1.91,2.27,1.86,1.7,1.73,0.71,1.92,1.39,1.82,2.05,1.18,1.47,0.91,1.67,1.72,1.65,2.34,0.56,1.61
March,,,,,,,,,,,1.06,1.4,3.09,0.64,2.7,1.48,0.88,1.51,1.13,1.78,2.64,1.66,0.56,1.81,1.46,0.65,0.87,1.3,1.18,1.88,1.22,1.39,1.53,0.97,1.24,1,0.79,3.42,0.99,1.12,0.6
April,,,,,,,,,,,1.39,1.91,3.21,2.14,4.38,2.67,0.72,0.63,0.54,1.13,1.56,0.91,1.76,1.34,1.65,1.13,1,1.75,2.71,2.25,2.58,4.34,0.68,2.48,0.96,0.8,2.29,0.59,1.52,2.67,1.31
May,,,,,,,,,,,1.35,2.24,3.12,1.92,2.2,1.73,1.24,1.3,2.16,0.72,1.59,2.78,3.01,3.79,1.96,2.74,1.62,1.49,2.59,2.02,2.07,0.61,1.37,3.01,3.87,2.14,1.14,0.8,2.74,0.63,0.24
June,,,,,,,,,,,1.09,3.08,0.16,1.97,1.36,2.93,1.14,2.47,3.44,1.92,0.61,0.43,0.9,1.94,3.13,2.56,2.45,3.59,4.94,1.14,1.86,1.85,1.66,2.62,2.29,1.01,2.63,1.95,2.3,2.07,3.09
July,,,,,,,,,,,2.86,4.53,3.19,2.19,4.62,1.41,5.16,3.35,4.9,6.12,8.47,2.18,2.76,1.75,1.06,2.16,5.1,2.15,2.88,1.67,2.17,3.21,1.85,4.18,2.94,0.59,5.41,5.32,3.01,2.45,2.72
August,,,,,,,,,,,5.13,2.3,1.99,1.97,1.97,2.96,2.37,4.07,1.82,1.36,1.4,6.12,2.97,3.92,1.41,3.18,3.45,0.44,5.37,4.83,1.74,4.58,4.45,2.64,2.67,0.35,4.21,4.52,3.63,1.05,7.56
September,,,,,,,,,,,3.07,1.49,2.54,0.72,1.19,4.15,2.27,1.26,3.61,1.31,1.84,0.82,3.35,2.36,2.79,1.82,3.88,3.31,2.58,0.98,4.13,0.59,1.62,2.01,2.11,1.73,3.26,1.28,2.55,0.62,2.8
October,,,,,,,,,,,3.79,2.4,5.44,3.55,2.99,5.16,2.29,2.41,4.08,3,3.3,4.1,4.2,2.52,2.91,3.48,0.24,1.12,2.28,1.64,0.94,1.43,1.68,0.81,5.39,3.65,2.82,1.5,1.97,2.6,2.16
November,,,,,,,,,,,5,1.67,3.06,0.91,0.98,2.59,1.43,0.63,3.15,2.3,4.11,2.4,0.87,2.11,3.59,0.19,2.94,4.21,1.84,2.7,3.31,3.74,2.62,2.21,1.69,0.53,1.38,1.75,0.84,2.55,1.62
December,,,,,,,,,,,1.97,1.56,2,0.34,2.13,1.76,2.44,1.73,1.08,2.33,2.85,2.17,2.17,0.56,2.55,2.32,0.94,1.41,2.04,4.82,2.09,3.2,2.09,2.25,3.94,4.7,2.53,2.47,1.64,1.23,1.31
Total,,,,,,,,,,,29.38,27.77,31.27,20.35,27.02,30.63,24.14,24.35,29.57,26.61,29.95,26.84,26.86,25.42,27.07,24.66,25.04,22.44,32.51,28.46,25.85,29.22,22.82,25.76,29.7,19.43,29.62,27.57,26.01,19.96,27.43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 small gauge move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
