STANSTED-BENTFIELD-PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL508251,Long,0.190604,Lat,51.904036,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.12,1.3,2.83,1.43,2.55,1.49,3.62,1.62,2.21,1.79,1.28,1.62,1.65,2.1,3.58,3.65,3,4.93,1.59,1.98,2.5,5.01,1.62,2.16,2,1.69,3.73,0.81,1.3,2.86,,,,,,,,,
February,,,1.78,2.97,0.97,3.21,2.91,3.66,1.43,0.77,0.64,2.24,0.27,1.62,0.25,2.17,1.99,3.26,0.92,0.84,1.55,2.06,1.53,1.15,1.02,1.47,2.34,1.62,1.06,1.33,3.46,4.2,,,,,,,,,
March,,,2.06,1.6,1.01,1.02,0.14,1.85,2.48,0.03,1.99,0.06,1.56,2.24,2.2,0.39,0.83,2.96,0.35,1.56,3.14,3.28,1.58,0.5,0.33,1.05,1.39,5.13,0.99,0.79,0.63,3.26,,,,,,,,,
April,,,2.6,1.44,3.23,1.87,3.2,1.61,1.04,1.79,2.31,3.82,2.02,1,1.27,3.53,1.2,3.45,0.22,3.24,1.83,1.52,1.43,1.03,1.74,1.15,1.11,1.96,1.76,1.72,1.68,2.68,,,,,,,,,
May,,,1.02,1.28,4.04,2.31,1.22,0.73,1.75,1.71,2.8,2.78,4.4,1.9,0.49,1.73,0.83,2.81,2.39,1.17,0.6,1.65,2.38,1.6,1.01,2.57,1.95,0.6,1.89,2.97,1.86,2.53,,,,,,,,,
June,,,1.29,0.87,2.93,0.45,2.75,3.09,2.34,0.48,1.16,2.18,0.67,1.62,1.65,3.73,4.32,2.04,0.4,2.07,0.32,0.69,0.3,1.83,1.52,1.95,2.44,2.97,3.11,0.77,1.28,1.45,,,,,,,,,
July,,0.27,3.2,2.77,3.77,4.27,2.32,2.78,2.3,2.18,2.34,4.8,2.5,1.05,1.08,0.5,4.18,3.5,1.46,2.67,2.82,4.26,2.26,1.43,1.81,1.83,3.85,3.02,1.17,0.66,3.17,0.81,,,,,,,,,
August,,1.01,2.68,1.93,2.1,2.38,1.65,3.18,2.22,1.2,2.37,5.22,2.19,0.67,1.94,1.36,0.66,0.6,0.95,2.84,0.07,5.32,1.9,1.24,2.38,1.13,3.42,0.08,4.31,1.59,2.58,5.54,,,,,,,,,
September,,1.68,3.7,1.76,3.37,2.93,1.9,4.43,1.01,0.46,4.02,1.76,1.44,2.53,1.61,3.22,3.18,1.68,3.34,2.28,0.84,0.5,1.78,1.75,3.06,2.04,3.12,1.8,1.37,0.54,2.8,2.84,,,,,,,,,
October,,1.05,0.68,4.58,4.18,3.41,2.37,2.33,3.41,3.76,1.41,0.49,4.58,2.13,1.25,2.78,1.68,1.81,2.84,5.34,2.77,1.9,4.54,1.94,3.21,2.18,1.21,0.08,1.92,4.52,0.28,0.94,,,,,,,,,
November,,1.92,1.24,1.72,2.95,1.54,4.47,2.62,2.28,4.86,3.52,2.22,1.6,1.01,1.86,3.72,3,1.86,2.72,4.22,7.46,2.36,2.06,1.71,3.13,0.26,3.91,1.26,1.78,2.17,4.7,4.08,,,,,,,,,
December,,1.48,2.22,2.42,2.41,1.75,0.27,2.55,2.65,5,2.73,0.86,0.47,0.51,3.95,2.65,1.87,3.49,3.19,1.28,1.65,1.65,2.79,1.59,1.28,3.26,2.04,2.98,2.33,1.77,1.68,1.66,,,,,,,,,
Total,,,25.59,24.64,33.79,26.57,25.75,30.32,26.53,23.86,27.5,28.22,22.98,17.9,19.2,27.88,27.32,31.11,21.78,32.44,24.64,27.17,25.05,20.78,22.11,21.05,28.78,23.19,25.42,19.64,25.42,32.85,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
