GLEN SPEAN (CRAIGBEG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN406817,Long,-4.618799,Lat,56.899157,Elevation,860,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,5.35,12.35,5.87,6.65,6.47,10.35,13.9,0.85,9.7,8.15,13.42,8.8,7.44,4.58,3.35,9.48,9.31,3.09,1,0.55,4.52,7.65,9.56,5.73,8.48,6.25,7.21,9.55,6.47,7.45,,3.6,5.51,5,5.85,10,6.35,4.15,4.7
February,,,4.15,6.25,4.45,6.15,4.35,2.25,6.6,1.13,0.44,5.32,0.3,3.8,3.65,7.9,1.8,4.77,6.6,6.8,2.66,5.07,2.5,8.43,4,8.04,5.35,0.48,8.32,9.85,7.27,4.32,2.6,4.73,,5.5,4.15,4.5,3.75,3.05,3.75
March,,,2.35,1.97,0.54,4.45,5.35,2.8,4.79,1.45,3.25,1.05,3.05,3.1,3.58,4.75,2.77,1.24,8.35,6.69,5.6,1.27,2.03,5.43,3.32,5.85,2.95,1.91,7.37,3.21,4.86,3.44,4.3,2.63,3.6,1.7,4.57,4.8,1.75,3.5,0.75
April,,,2.8,2.31,2.62,5.85,2.65,7.15,3.48,2.98,1.6,3.4,6.15,3.4,3.92,2.52,1.57,1.11,1.39,3.49,3.38,2.38,1.87,8.3,4.67,2.75,3.45,8.67,4.43,6.6,7.1,5,3.1,4.4,3.25,3.2,2.78,1.67,2.9,6.75,5.55
May,,,5.55,4.78,3.35,5.04,3.31,2.75,1.28,4.25,3.08,3.7,3.3,1.54,3.87,1,1.7,3.7,3.13,0.95,2.98,2.66,2.6,4.12,5.05,4.06,1.7,3.79,1.82,2.95,2.03,1.05,,7.72,4.63,3.05,5.55,1.45,4.55,2.1,1.65
June,,,3.06,2.25,3.28,1.63,3,5.42,4.58,3.24,3.14,4.02,0.64,3.17,1.68,4.65,2.05,2.81,12.28,2.55,1.63,1.35,3.5,5.21,6.47,6.17,4.35,4.8,4.81,1.67,4.15,2.27,4,2.56,3.76,1.16,2.35,3.05,2.05,4.4,3.25
July,,,3.68,5.05,6.55,2.47,3.7,3.5,3.76,3.51,2.97,4.44,6.7,3.35,3.42,2.63,4.84,3.9,4.39,7.35,7.37,3.86,4.18,3.43,2.22,1.94,6.69,3.59,3.42,1.94,4.73,3.75,3.38,6.07,3.8,1.01,5.3,5.1,3.95,4.9,1.5
August,,,4.13,6.3,5.69,2.36,4.09,4.89,5.55,5.05,6.73,2.35,2.65,7.52,6.11,4.86,4.2,4.24,4.52,2.18,4.11,6.35,7.15,5.64,3.68,2.85,3.64,0,5.69,6,6.01,5.86,4.85,4.9,,1.05,6.2,5.3,4.75,3.75,5.48
September,,,2.23,5.62,7.1,4.58,5.22,6.95,5.2,4.42,4.21,1.8,6.7,1.26,6.73,9.1,4.4,4.09,5.19,1.87,4.35,2.97,7.76,7.32,5.07,7.94,8.07,7.59,7.37,2.32,12,4.53,5.85,5.62,7.65,6.19,5.75,4.5,4.5,2,3.35
October,,,2.81,9.99,4.15,4.95,5.64,4.65,7.55,8.25,8.27,5.77,8.4,6.85,9.8,8.6,8.93,2.18,10.25,2.76,6.88,6.65,9.3,9.76,7.18,4.31,0.56,3.96,7.78,4.67,7.6,2.17,,3.98,12.3,6.32,6,7,7.25,9.3,2.7
November,,,4.48,4.05,3.03,1.18,6.32,5.85,7.4,7.85,8.45,7.65,7.44,2.78,1.14,4.6,4.83,0.95,13.94,8.69,7.6,9.75,2.45,6.65,7.94,1.05,5.52,9.58,4.53,5.8,4.18,7.65,,15.22,9.15,2.1,5.95,2,1.75,6.9,3.8
December,,,6.25,4.8,12.53,7.6,5.97,0.75,4.88,12.15,5.5,9.95,10.38,0.92,7.6,3.1,9.17,1.52,7,3.1,5.92,7.61,9.08,3.74,6.55,8.52,5.9,3.77,10.35,10.13,3.57,9.7,7.45,5.8,13.45,10.15,10.55,8,5.2,6.6,6.3
Total,,,46.84,65.72,59.16,52.91,56.07,57.31,68.97,55.13,57.34,57.6,69.13,46.49,58.94,58.29,49.61,39.99,86.35,49.52,53.48,50.47,56.94,75.68,65.71,59.21,56.66,54.39,73.1,64.69,69.97,57.19,,67.23,,46.43,65,57.37,48.75,57.4,42.78
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 JMOND+T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 FAD+T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
