STEVENAGE (SIX HILLS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,967/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,4.15,3.28,4.97,2.55,,
February,,,,,,,3.97,0.54,0.68,1.67,,
March,,,,,,,3.61,0.32,1.66,2.19,,
April,,,,,,,2.74,0.12,2.53,1.22,,
May,,,,,,,3.38,1.84,1.74,2.65,,
June,,,,,,,3.03,0.50,1.81,0.79,,
July,,,,,,,2.49,2.10,1.92,3.26,,
August,,,,,,,2.00,2.26,3.36,0.06,,
September,,,,,,,1.92,1.56,1.14,0.64,,
October,,,,,,,2.63,2.64,4.23,2.62,,
November,,,,,,3.84,1.93,3.24,3.90,6.66,,
December,,,,,,1.90,3.36,3.97,1.23,1.44,,
Total,,,,,,,35.21,22.37,29.17,25.75,,
Calc annual,0.00,0.00,0.00,0.00,0.00,5.74,35.21,22.37,29.17,25.75,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,-0.00,,
