CURDRIDGE-KITNOCKS-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU533134,Long,-1.24305,Lat,50.91847,Elevation,185,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,4.19,1.85,1.32,3.98,5.34,3.44,3.74,5,1.74,2.87,4.22,4.69,2.6,5.18,1.4,4.68,2.33,2.71,2.24,2.52,1.01,5.31,6.46,3.92,5.76,3.14,3.53,3.61,5.36,2.32,1.58,2.76,3.19,,,
February,,,,,,6.73,4.51,1.31,1.61,3.06,0.59,0.27,3.38,5.21,0.44,4.95,2.24,4.52,2.39,1.24,1.69,2.31,0.17,3.92,0.12,3.32,3.14,5.25,0.66,1.39,3.41,3.24,0.42,1.29,0.76,2.01,3.21,1.83,,,
March,,,,,,1.11,3.92,3.26,0.99,5.39,2.1,1.09,2.3,1.55,1.69,0.41,0.7,3.69,2.76,0.18,1.85,0.9,1.53,3.48,3.1,0.98,2.37,4.65,0.43,1.41,3.41,4.32,2.69,0.57,0.21,0.7,1.01,6.56,,,
April,,,,,,1.21,0.77,2.19,2.06,2.34,3.56,0.92,3.48,3.11,3.31,2.54,3.22,1.89,1.73,1.12,2.81,3.04,3.16,1.31,2.31,3.51,2.23,2.86,0.05,2.16,1.3,1.87,1.8,0.97,1.59,1.01,2.5,1.92,,,
May,,,,,,3.61,1.56,2.24,1.6,0.53,1.69,1.46,1.2,2.02,3.92,3.57,1.99,0.85,1.35,1.89,2.47,3.41,6.42,1.84,1.16,2.15,0.14,3.42,2.22,1.09,0.47,1.98,2.83,2.78,0.82,2.38,4.55,1.36,,,
June,,,,,,1.36,1.81,3.43,1.11,0.73,2.23,0.08,1.37,0.45,3.61,0.1,2.51,2.67,2.3,1.76,0.52,2,1.66,1.69,1.37,3.32,3.52,1.95,0.66,2.1,0.27,1.9,0.43,1.72,2.37,3,4.05,,,,
July,,,,,,4.22,2.68,3.03,4.5,1.24,5.65,0.41,4.3,0.86,3.77,3.28,1.54,3.05,2.03,1.36,1.85,3.67,4.3,2.53,0.8,1.54,4.47,1.29,2.7,4.56,3.89,2.88,1.69,2.76,2.97,2.89,1.59,,,,
August,,,,,,1.92,1.23,6.07,3.24,3.34,1.58,2.17,2.9,2.38,2.91,3.71,1.39,4.35,3.35,1.88,5.01,5.02,1.33,0.89,3.06,3.25,0.28,1.88,2.23,2.15,0.03,4.24,3.62,1.88,1.8,1.78,4.97,,,,
September,,,,,,4.32,2.31,1.62,6.36,1.65,2.02,0.74,1.88,1.91,6.78,3.07,0.45,6.24,1.1,0.31,3.72,1.91,3.55,2.92,2.83,4.38,3.84,2,1.86,0.85,1.57,1.05,2.23,1.4,2,1.93,4.18,,,,
October,,,,,,2.8,5.73,5.35,1.49,0.78,3.41,0.56,1.25,5.88,4.19,3.91,2.55,2.09,6.47,4.5,2.25,0.66,6.93,2.02,1.98,5.19,1.24,3.16,3.55,6.09,4.64,1.38,4.55,3.87,4.63,3.34,1.04,,,,
November,,,,,,3.79,4.75,1.11,2.32,2.51,2.13,1.85,2.24,1.74,2.46,3.16,6.79,3.77,2.82,7.99,5.93,4.23,1.75,0.86,3.17,7.94,4.07,2.3,4.9,6.39,8.9,2.92,1.73,1.82,5.49,0.33,5.56,,,,
December,,,,,,8.69,4.33,1.19,2.63,6.05,2.79,1.98,4.71,3.38,5.2,3.74,0.48,3.99,3.11,7.12,4.2,0.65,1.65,0.77,9.7,3.84,2.67,5.2,3.74,2.09,2.68,2.28,3.93,2.36,2.56,5.01,4,,,,
Total,,,,,,43.95,35.45,32.12,31.89,32.96,31.19,15.27,34.01,30.23,41.15,36.66,28.55,39.71,34.59,30.75,36.98,30.13,35.16,24.47,32.12,40.43,33.28,40.42,26.92,36.04,33.71,31.59,29.53,26.78,27.52,25.96,39.42,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 June Gauge moved NE to Sunnyside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
