"KILLARNEY  DISTRICT ASYLUM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6026,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.49,5.28,7.35,3.55,6.45,9.49,9.45,9.08,9.54,1.45,12.30,
February,3.01,3.32,7.44,10.44,3.21,6.60,4.88,2.96,4.85,4.69,0.50,
March,5.96,5.84,4.54,2.37,1.78,1.02,2.12,7.23,5.33,0.79,7.50,
April,6.46,0.93,3.31,5.06,3.03,5.74,3.65,1.29,5.16,1.67,2.80,
May,4.04,2.27,2.38,3.28,3.90,4.69,3.59,1.63,1.29,2.80,2.00,
June,2.08,0.06,2.09,0.75,5.21,0.27,3.92,5.13,4.29,1.74,2.96,
July,3.79,3.79,4.15,2.51,3.65,4.91,2.57,3.86,1.81,6.56,2.42,
August,2.01,5.11,3.90,5.74,5.67,3.76,3.39,7.17,4.57,3.14,5.48,
September,4.32,1.88,3.74,6.76,7.39,4.32,2.34,6.30,3.53,0.98,5.01,
October,4.48,3.79,1.04,6.60,4.40,6.67,2.96,4.84,7.78,5.20,7.98,
November,6.07,4.35,2.49,5.73,4.11,2.88,7.25,5.64,6.62,7.27,5.65,
December,5.84,3.89,7.61,4.62,10.86,5.07,1.55,4.70,6.05,12.29,6.40,
Total,56.55,40.51,50.04,57.41,59.66,55.42,47.67,59.83,60.82,48.58,61.00,
Calc annual,56.55,40.51,50.04,57.41,59.66,55.42,47.67,59.83,60.82,48.58,61.00,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
