KILLARNEY ASYLUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IV9657491771,Long,-9.509167,Lat,52.06855,Elevation,178,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,5.16,5.92,11.45,,,,,,,,,,5.31,5.96,3.27,8.3,8.53,4.57,6.36,2.3,4.48,4.58,6.38,1.76,5.36,9.29,5.18,5.41,4.15,3.15,9.51,5.95,8.49,5.28,7.35,3.55,6.45,9.49,9.45,9.08,9.54,1.45,,3.93,9.24,5.81,,1.11,8.26,11.3,7.96,7.2,2.33
February,,,,,,,,,1.45,4.38,2.71,,,,,,,,,,6.13,1.03,4.08,5.17,5.72,2.89,4.64,2.38,3.08,4.08,9.12,3.73,6.34,3.84,10.81,9.99,7.51,1.61,7.47,2.36,3.01,3.32,7.44,10.44,3.21,6.6,4.88,2.96,4.85,4.69,,4.73,0.08,2.67,,4.73,3.09,5.96,3.59,4.21,5.44
March,,,,,,,,,5.19,2.05,4.88,,,,,,,,,,1.44,4.84,4.72,12.87,3.56,8.1,2.34,3.07,5.97,3.7,6.76,3.02,6.68,6.39,8.87,1.08,1.96,3.06,3.11,3.71,5.96,5.84,4.54,2.37,1.78,1.02,2.12,7.23,5.33,0.79,,3.13,4.84,5.3,,1.61,2.79,3.74,4.82,4.14,2.92
April,,,,,,,,,2.62,3.64,2.73,,,,,,,,,,3.28,4.81,2.19,2.19,3.23,4.1,2.34,3.9,2.82,4.86,3.17,3.59,1.9,4.43,2.51,2.95,6.2,2.23,1.45,2.98,6.46,0.93,3.31,5.06,3.03,5.74,3.65,1.29,5.16,1.67,,2,4.3,1.89,4.25,3.38,1.72,3.75,0.13,1.63,3.47
May,,,,,,,,,3.78,4.68,3.7,,,,,,,,,,3.75,2.32,3.41,3.07,3.11,1.58,3.75,4.04,3.52,2.45,3.42,5.46,1.55,4.91,1.59,2.24,4.03,2.92,2.15,3.54,4.04,2.27,2.38,3.28,3.9,4.69,3.59,1.63,1.29,2.8,,4.33,3.13,,2.97,0.56,2.05,2.46,4.95,0.91,1.82
June,,,,,,,,,3.16,1.77,4.18,,,,,,,,,,5.92,3.58,3.09,2.27,2.23,1.89,3.36,3.21,1.24,1.79,4.51,4.02,7.04,3.45,1.72,1.97,3.24,2.77,2.54,1.38,2.08,0.06,2.09,0.75,5.21,0.27,3.92,5.13,4.29,1.74,,5.07,2.6,2.71,1.38,5.11,2.25,1.16,2.3,2.23,1.52
July,,,,,,,,,5.13,1.25,2.82,,,,,,,,,,3.16,1.01,1.66,3.91,5.1,1.59,3.97,2.32,3.56,3.39,3.24,3.77,3.38,0.75,4.1,4.33,1.92,3.21,4.1,2.42,3.79,3.79,4.15,2.51,3.65,4.91,2.57,3.86,1.81,6.56,2.42,4.11,4.22,,2.42,1.03,6.9,6.34,4.12,4.17,3.57
August,,,,,,,,4.1,3.8,6.64,,,,,,,,,,,5.24,3.17,4.95,4.64,4.02,4.98,2.84,4.4,4.23,0.89,6.99,1.84,6.06,1.78,5.04,3.29,8.45,11.36,2.89,2.77,2.01,5.11,3.9,5.74,5.67,3.76,3.39,7.17,4.57,3.14,5.48,4.75,2.62,3.21,6.84,3.65,0.93,2.02,5.28,1.77,0.25
September,,,,,,,,3.98,0.87,3.4,2.6,,,,,,,,,,2.25,6.59,1.84,5.62,3.42,2.76,1.09,1.71,5.95,2.1,1.12,4.14,0.81,4.79,4.12,2.58,2.41,1.52,7.59,3.13,4.32,1.88,3.74,6.76,7.39,4.32,2.34,6.3,3.53,0.98,5.01,2.56,2.67,1.81,9.63,4.9,3.39,5.37,3.05,1.26,2.53
October,,,,,,,,3.99,5.77,6.64,3.24,,,,,,,,,,10.29,5.21,2.46,8.59,2.85,3.07,7.64,7.04,2.96,8.03,3.24,5.4,4.16,7.13,3.39,5.25,14.02,7.61,7.41,1.69,4.48,3.79,1.04,6.6,4.4,6.67,2.96,4.84,7.78,5.2,7.98,2.3,4.53,,4.06,3.96,3.43,2.97,7.82,4.6,8.42
November,,,,,,,,3.67,4.69,3.66,8.39,,,,,,,,,,8.11,2.44,7.88,2.9,4.34,5.47,3.08,4.22,3.48,2.31,5.79,7.27,3.36,7.48,4.81,5.23,11.2,2.17,4.52,3.97,6.07,4.35,2.49,5.73,4.11,2.88,7.25,5.64,6.62,7.27,5.65,12.05,2.43,,2.46,6.72,4.85,5.51,6.8,8.84,5.72
December,,,,,,,,5.81,10.21,5.86,4.75,,,,,,,,,,11.08,6.4,6.97,5.11,5.01,6.2,3.67,8.31,5.36,5.21,5.14,12.14,9.59,4.62,13.17,9.08,4.88,3.96,9.56,7.16,5.84,3.89,7.61,4.62,10.86,5.07,1.55,4.7,6.05,12.29,6.4,4.32,8.83,,10.22,3.96,8.85,3.52,5.09,3.96,4.99
Total,,,,,,,,,51.83,49.89,,,,,,,,,,,65.96,47.36,46.52,64.64,51.12,47.2,45.08,46.9,46.65,43.39,58.88,56.14,56.23,58.86,65.31,53.4,69.97,45.57,62.3,41.06,56.55,40.51,50.04,57.41,59.66,55.42,47.67,59.83,60.82,48.58,,53.28,49.49,,,40.72,48.51,54.1,55.91,44.92,42.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890 Aug estimated 3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estimated from surrounding stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Jan 12.3; Feb 0.5; Mar 7.5; Apr 2.8; May 2; June 2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 May 3.84; July 3.10; Oct 3.7; Nov 2.78; Dec 2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934 Jan 7' Feb 0.3; Mar 4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
