Rainfall at,SHAFTESBURY (MODERN SCHOOL),
Grid ref,ST861228,Long,-2.199479,Lat,51.004416
Station no,1631,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.10,2.56,0.99,2.25,2.58,5.12,2.63,3.36,4.71,4.20,
February,5.13,0.97,1.39,2.99,1.98,0.45,3.32,3.25,0.43,3.58,
March,3.23,3.01,0.72,3.71,1.52,1.19,2.36,1.56,4.12,2.44,
April,3.06,1.76,2.79,0.27,0.87,1.19,0.21,0.94,2.96,2.34,
May,2.77,3.38,2.02,2.47,2.52,0.57,1.68,2.29,1.88,2.04,
June,0.70,1.76,2.06,3.80,2.24,2.52,2.38,6.71,0.77,1.99,
July,1.26,1.01,3.93,2.75,3.28,3.22,5.45,1.89,0.99,4.07,
August,5.48,3.64,3.20,2.92,0.20,3.17,2.31,3.54,1.38,4.26,
September,3.59,2.85,3.18,3.12,1.08,4.98,3.65,4.56,0.20,3.44,
October,0.94,4.70,3.92,3.42,1.86,2.91,2.79,3.30,3.73,9.57,
November,10.78,3.92,1.89,6.76,3.32,0.88,2.44,2.93,4.70,5.18,
December,3.30,3.15,0.76,2.52,4.85,4.76,3.42,4.17,8.32,4.60,
Total,43.34,32.71,26.85,36.98,26.30,30.96,32.64,38.50,34.19,47.71,
Calc annual,43.34,32.71,26.85,36.98,26.30,30.96,32.64,38.50,34.19,47.71,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
