Rainfall at,SHAFTESBURY (C.E. SCHOOL)
,
Station no,1631,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,2.04,2.29,2.41,2.15,0.92,3.79,5.56,2.65,,2.17,
February,2.44,0.06,3.88,0.08,3.18,2.37,4.18,0.78,,3.49,
March,0.92,1.76,2.71,2.69,1.33,3.58,4.14,0.22,,2.65,
April,2.83,2.59,1.31,2.05,3.09,1.50,1.67,0.03,,1.91,
May,2.60,3.76,2.54,0.76,1.31,0.51,2.40,1.95,,1.14,
June,4.15,0.70,2.21,0.89,2.54,2.39,0.76,1.13,,0.52,
July,3.93,3.82,2.65,0.97,0.68,4.66,2.71,2.33,,2.93,
August,3.06,0.69,0.95,2.75,2.48,0.28,1.78,2.52,,0.09,
September,1.72,3.06,2.42,2.43,3.45,2.97,3.48,1.80,,1.58,
October,0.53,5.76,2.13,1.81,3.72,1.68,4.41,2.35,,5.76,
November,3.65,1.79,0.69,2.05,6.38,3.02,1.60,3.94,,8.95,
December,1.29,1.56,0.75,5.83,3.94,2.28,4.22,3.34,,3.28,
Total,29.16,27.84,24.65,24.46,33.02,29.03,36.91,23.04,,34.47,
Calc annual,29.16,27.84,24.65,24.46,33.02,29.03,36.91,23.04,0.00,34.47,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,0.00,
