CHATHILL (PRESTON TOWER),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NU185255,Long,-1.708537,Lat,55.522899,Elevation,140,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3592/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,1.88,2.55,2.93,3.31,1.78,3.85,2.72,1.46,1.99,1.28,3.07,1.7,3.95,2.48,1.97,1.97,1.19,1.27,1.43,1.84,4.15,2.71,2.3,3.98,2.25,2.38,4.17,3.25,1.09,4.4,1.08,2.54,7,1.21,1.29,2.69,2.08,1.06,1.89,2.09,4.16,,,,
February,,,,,,,1.86,0.81,0.76,2.01,1.18,0.11,2.74,4.44,1.3,5.11,2.6,0.61,0.99,1.41,0.93,1.41,0.54,2.44,0.3,1.32,3.32,3.29,1.04,0.98,2.13,4.11,1.84,0.58,1.3,1.52,0.81,1.71,1.12,0.83,3.28,3.25,0.8,1.3,3.01,3,1.79,,,,
March,,,,,,,3.06,1.49,0.55,1.64,3.34,1.02,1.72,1.29,0.59,1.36,0.45,2.49,3.04,0.09,2.18,0.66,2.49,1.29,3.71,1.59,1.8,5.2,0.7,2.2,2.88,2.41,0.68,0.91,0.93,0.38,0.98,5.34,0.39,1.21,1.02,3.39,1.68,0.06,1.42,1.55,0.99,,,,
April,,,,,,,1.65,2.32,0.89,1.5,1.97,0.88,2.38,2.13,1.72,2.65,1.84,1.25,1.95,1.77,1.74,2.71,1.58,1.94,5.67,3.45,1.06,1.86,0.18,1.1,0.64,0.8,0.72,1.39,2.18,1.45,0.64,3.53,2.46,0.9,2.47,3.28,1.86,2.89,0.5,0.66,1.11,,,,
May,,,,,,,2.83,1.36,2.78,0.29,3.91,1.13,0.85,2.76,5.14,3.41,2.03,2.25,0.92,1.48,0.98,2.37,3.12,1.19,1.13,1.56,1.03,3.42,2.1,1.04,0.73,1.73,1.83,2.53,3.13,3.98,1.83,1.83,1.46,0.82,1.73,3.07,1.97,2.07,3.28,1.92,0.34,,,,
June,,,,,,,2.95,0.93,0.57,0.69,0.64,0.7,1.37,1.01,2.37,0.28,2.94,2.61,5.01,1.83,0.78,3.42,0.93,1.04,2.94,3.11,2.7,1.68,2.77,1.85,1.13,0.27,1.69,1.51,3.08,2.38,1.75,2.39,3.53,0.85,1.43,1.5,2.08,3.12,1.82,1.82,1.26,,,,
July,,,,,,,4.42,1.36,2.87,0.84,3.39,2.66,6.56,1.49,4.39,3.31,5.25,3.11,2.08,3.66,6.69,3.4,3.25,2.24,2.05,1.22,3.47,2.58,2.27,3.57,7.39,2.01,4.71,1.73,3.42,2.21,3.39,3.31,1.16,1.93,3.15,2.39,2.43,4.18,2.27,1.4,3.54,,,,
August,,,,,,,3.46,6.4,1.22,2.27,2.9,4.86,1.57,5.04,2.22,1.95,2.55,5.65,5.1,4.43,4.54,1.75,1.89,1.74,2.78,3.8,1.19,3.27,3.35,0.91,1.07,3,2.04,3.86,1.75,4.45,6.8,0.12,8.85,2.06,3.38,3.44,3.36,2.82,6.58,0.58,9.86,,,,
September,,,,,,,2.69,1.1,5.13,1.75,3.06,1.18,3.61,2,2.78,5.27,3.67,4.79,1.17,0.58,3.76,2.78,3.52,1.41,1.4,2.89,3.67,1.52,2.79,1.84,2.58,0.81,2.79,2.21,4.27,2.43,2.55,1.3,2.44,2.02,2.97,0.84,4.2,2.24,3.51,1.01,3.07,,,,
October,,,,,,,3.33,2.53,2.98,4.39,2.37,3.17,2.31,2.62,4.63,1.66,4.24,1.92,2.69,2.9,2.65,1.65,4.58,4.55,4.21,3.57,1.6,2.65,3.63,4.42,2.68,4.28,2.14,2.38,2.77,2.95,1.24,0.88,2.46,6.27,1.46,0.39,2.38,1.32,5.34,2.86,1.83,,,,
November,,,,,,,3.53,1.85,1.27,4.38,0.74,2.18,1.38,3.99,1.71,2.78,4.8,3.45,3.8,3.7,3.49,3.43,0.9,3.1,3.3,3.27,3.13,1.33,2.66,2.48,3.68,3.59,0.81,3.01,3.72,0.86,4.02,3.56,1.3,2.98,5.5,6.84,3.92,1.88,4.58,1.18,1.86,,,,
December,,,,,,,3.93,1.68,2.1,3.92,4.8,1.11,3.12,3.41,2.62,3.59,0.86,3.16,1.41,4.47,3.38,1.02,1.29,2.17,3.53,2.52,1.41,6.07,3.45,1.75,2.22,0.47,1.83,1.05,2.49,2.22,2.69,1.92,2.18,1.64,3.08,1.57,4.49,1.33,1.8,3.93,3.59,,,,
Total,,,,,,,35.59,24.38,24.05,26.99,30.08,22.85,30.33,31.64,31.46,32.65,34.3,32.99,32.11,28.8,33.09,26.57,25.28,24.38,32.45,30.14,28.53,35.58,27.24,26.12,29.38,25.86,25.25,24.41,30.13,29.23,27.78,28.43,34.35,22.72,30.76,32.65,31.25,24.27,36,22,33.4,,,,
