BRADFIELD ST GEORGE SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6791,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.68,1.68,,,,,,,,,,
February,0.39,0.13,,,,,,,,,,
March,0.99,0.61,,,,,,,,,,
April,5.50,1.10,,,,,,,,,,
May,0.17,0.73,,,,,,,,,,
June,0.84,0.18,,,,,,,,,,
July,2.29,0.31,,,,,,,,,,
August,,1.68,,,,,,,,,,
September,-999.00,1.36,,,,,,,,,,
October,0.38,1.02,,,,,,,,,,
November,0.50,1.35,,,,,,,,,,
December,2.28,1.06,,,,,,,,,,
Total,15.12,11.21,,,,,,,,,,
Calc annual,15.02,11.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.10,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
