"BRADFIELD ST GEORGE SCHOOL, SUFFOLK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6791,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,2.44,1.60,2.20,0.77,1.69,1.45,2.30,,
February,,,,0.58,2.09,2.25,3.63,0.60,0.62,2.50,,
March,,,,1.73,3.70,0.89,3.09,1.97,0.74,2.15,,
April,,,,2.36,0.64,0.67,1.35,1.22,3.31,3.78,,
May,,,,1.50,0.78,1.62,1.45,0.88,1.29,0.38,,
June,,,,1.26,0.93,1.69,2.59,1.78,0.74,0.96,,
July,,,,1.28,1.55,3.02,1.89,2.66,4.07,2.48,,
August,,,,0.71,0.94,3.27,3.63,4.88,0.63,2.35,,
September,,,,1.96,0.72,1.64,1.28,1.57,4.41,0.43,,
October,,,1.44,3.18,1.65,1.05,2.70,2.97,2.51,1.42,,
November,,,2.22,1.34,2.54,2.66,3.21,1.32,1.45,1.86,,
December,,,2.40,0.75,5.85,4.24,2.70,0.91,2.49,3.26,,
Total,,,,19.09,22.99,25.20,28.29,22.45,23.71,23.87,,
Calc annual,0.00,0.00,6.06,19.09,22.99,25.20,28.29,22.45,23.71,23.87,,
Difference,NaN,NaN,NaN,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
