CROILBURN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS537440,Long,-4.327553,Lat,55.667399,Elevation,725,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,6.87,5.41,9.29,4.73,7.24,2.84,5.03,5.03,7.4,4.56,2.45,1.15,7.45,4.98,8.1,3.48,4.85,3.52,7.15,6.45,1.87,3.75,3.89,3.15,4.09,3.12,2.9,5.39,4.36,1.91,5.06
February,,,,,,,,,,,0.39,4.54,0.1,4.67,1.05,6.32,2.71,5.95,2.6,7.05,1.4,3.35,1.54,5.36,2.55,8.08,3.75,1.2,3.9,4.24,4.56,3.1,1.8,1.72,3.2,2.64,2.2,3.34,4.1,3.01,4.24
March,,,,,,,,,,,3.36,1.17,2.88,3.66,2.83,2.78,3.34,0.64,4.97,3.85,5.9,3.56,2.62,2.39,0.52,3.6,3.89,4.7,3.31,2.94,2.09,4.02,2.82,0.86,3.18,1.9,3.2,5.28,1.17,2.55,1.89
April,,,,,,,,,,,1.99,2.23,3.47,2.83,4.06,3.39,1.25,2.58,1,2.8,2.56,2.41,2.23,3.45,4.1,2.09,1.92,5,3,5.69,2.4,3.56,1.08,2.06,1.33,2.73,1.27,3.37,1.89,3.09,3.96
May,,,,,,,,,,,1.91,4.19,3.32,2.67,3.9,0.78,1.96,1.81,4.95,1.02,0.96,3.05,2.1,4.11,3.67,7.77,0.45,4.1,1.45,1.81,1.42,1.58,1.4,2.12,2.83,3.55,3.54,3.29,3.84,1.48,1.8
June,,,,,,,,,,,3.69,6.49,1.85,2.61,2.99,5.17,1.92,4.59,6.79,2.35,1.16,1.35,1.89,3.94,4.4,5.2,2.48,3.61,6.98,0.26,2.7,2.56,3.23,1.5,4.8,3.2,3,3.14,2.74,4.35,2.72
July,,,,,,,,,,,3.95,5.03,5.51,5.42,3.91,3.06,7.17,4.87,7.45,6.53,3.93,4.52,4.75,3.4,3.48,3.85,4.07,3.47,4.21,2.2,6.3,5.29,3.1,4.64,4.96,1.8,5.27,5.25,4.61,6.82,3.82
August,,,,,,,,,,,6.59,1.64,2.75,5.11,5.06,3.19,5.86,3.52,3.36,2.2,4.46,6.89,6,6.53,5.35,2.05,4.25,0.01,5.07,4.86,6.12,5.76,4.54,4.27,5.44,1.91,5.46,3.63,4.8,1.44,3.46
September,,,,,,,,,,,4.18,1.76,7.84,1.32,5.03,8.64,5.08,4.4,6.46,2.73,5.66,1.55,6.21,3.8,6.34,5.62,8.25,7.5,7.37,0.53,9.49,3.56,2.57,5.36,8.65,4.25,4.01,4.07,4.87,1.65,3.92
October,,,,,,,,,,,8.13,4.65,8.6,3.42,8.8,9.97,7.87,3.85,12.99,2.52,4.62,5.22,8.37,8.95,5.6,7.6,0.5,2.78,4,6.48,4.54,1.49,2.54,3.17,10.16,3.14,4.42,5.52,4.31,6.39,3.35
November,,,,,,,,,,,6.75,7.75,5.31,1.6,2.4,6.27,4.77,1.17,8.86,9.95,6.66,3.18,1.16,3.64,7.41,0.9,5.95,8.92,2.14,4.88,5.33,5.26,2.37,9.88,6.03,2.02,1.8,2.26,1.74,6.28,5.69
December,,,,,,,,,,,4.37,6.34,9.37,2.1,6.46,3.28,6.96,3.14,3.6,3.31,7.05,3.71,6.23,3.61,5.91,2.63,4.6,3.09,5.8,2.27,1.9,7.55,3.99,5.27,7.12,7.51,5.78,5.62,5.01,6.79,7.12
Total,,,,,,,,,,,52.18,51.2,60.29,40.14,53.73,55.69,53.92,41.55,70.43,48.87,46.81,39.94,50.55,54.16,57.43,52.87,44.96,47.9,54.38,42.61,48.72,47.48,33.33,44,61.79,37.77,42.85,50.16,43.44,45.76,47.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 July 4.96; Dec 7.12 and total estimated thus removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
