MOULDSWORTH-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ503704,Long,-2.7459461,Lat,53.228303,Elevation,145,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.14,2.46,2.34,1.09,1.88,1.63,5.35,2.36,3.4,4.8,2.33,2.48,2.29,3.99,,2.31,2.83,1.65,5.44,2.58,0.53,1.73,3.2,1,1.79,2.3,3.71,1.13,2.29,2.95,4.54
February,,,,,,,,,,,0.36,2.52,0.07,3.21,0.32,2.47,2.1,5.04,0.47,2.34,2.12,2.94,1.53,1.43,,1.82,3.71,0.46,1.03,1.3,4.63,2.27,1.05,1.48,1.97,2.37,0.43,2.26,4.35,0.16,1.97
March,,,,,,,,,,,2.81,0.28,1.73,2.08,2.06,0.89,1.23,1.83,0.72,1.8,2.1,2.91,2.02,0.83,,0.74,0.86,4.07,0.72,2.5,1.23,4.96,1.64,0.88,2.1,1.97,1.09,2,1.42,1.02,1.11
April,,,,,,,,,,,2.49,2.8,2.7,0.84,2.33,2.38,1.81,3.18,0.11,1.67,2.2,1.58,1.47,1.37,,1.25,0.69,2.08,1.41,2.82,3.05,1.78,1.75,2.47,0.6,1.57,2.74,0.59,0.77,2.98,1.39
May,,,,,,,,,,,1.52,2.7,4.8,1.27,1.55,1.38,0.89,2.33,2.31,1.46,1.71,2.09,3.03,2.25,,3.28,1.94,3,0.86,2.89,0.94,2.8,2,2.14,2.41,2.49,1.02,1.78,2.34,2.22,2.27
June,,,,,,,,,,,0.88,4.94,0.68,1.93,1.51,3,4.48,1.44,1.87,2.47,1.35,1.01,0.23,2.83,,2.67,2.87,1.55,2.82,0.94,2.05,1.4,2.03,1.65,3.14,3.41,1.82,1.14,4.94,2.21,1.96
July,,,,,,,,,,,5.62,3.18,4.41,1.63,1.54,1.03,3.46,1.69,2.75,5.66,4.18,2.05,3.92,4.2,,2.33,3.14,3.2,2.01,3.33,2.28,3.41,1.49,2.76,4.22,0.38,4.08,4.11,3.59,1.79,3.53
August,,,,,,,,,,,3.24,6.29,2.3,0.87,2.97,1.19,1.61,2.12,4.1,1.46,0.7,3.53,1.83,2.63,,3.34,4.66,0.24,2.83,2.24,3.91,3.46,2.39,3.07,3.28,1.08,7.62,3.87,3.1,0.73,5.14
September,,,,,,,,,,,3.5,3.55,3.33,0.63,1.69,5.08,4.26,1.46,1.38,0.83,3,0.81,1.92,3.34,,1.25,3.07,2.05,1.31,0.65,3.95,2.07,4.26,2.98,2.9,2.14,1.95,6.41,3.42,0.23,3.87
October,,,,,,,,,,,4.21,1.31,6,3.89,3.61,3.7,1.58,2.89,3.32,2.32,3.35,3.32,2.46,3.48,,4.01,0.72,0.52,1.85,2.79,2.4,0.97,3.58,1.42,5.23,2.07,2,2.33,2.44,2.17,3.88
November,,,,,,,,,,,2.66,4.53,2.8,1.33,2.89,4.55,2.56,1.64,3.1,3.94,5.87,2.35,0.62,2.11,,0.35,4.16,2.95,1.74,4.67,4.28,6.51,2.33,2.35,4.95,1.3,1.15,1.6,1.77,3.99,4.62
December,,,,,,,,,,,3.79,1.76,1.19,0.68,4.32,3.64,3.5,3.03,3.06,1.76,2.58,1.04,3.56,1.1,,2.57,3.47,2.26,3.09,3.4,3.37,3.7,3.74,1.23,3.41,3.61,2.51,2.15,3,4.42,2.51
Total,,,,,,,,,,,35.22,36.32,32.35,19.45,26.67,30.94,32.83,29.01,26.59,30.51,31.49,26.11,24.88,29.56,,25.92,32.12,24.03,25.11,30.11,32.62,35.06,29.46,23.43,36,24.69,30.12,29.37,33.43,24.87,36.79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1950s record and is the pumping station, now a motor museum. Altitudes match. NGR could be 100m S to better match the relationship to the buildings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The 1944 readings are a duplicate of the readings for Prenton WW, which is 16 miles NNW with the same observer. The West Cheshire Water Board. It is not clear which readings are original and the readings have been removed from this record.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
