SPROWSTON COUNCIL SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8023,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,5.10,1.79,,,,,,,,
February,,,3.38,3.75,,,,,,,,
March,,,2.07,1.72,,,,,,,,
April,,,2.66,0.98,,,,,,,,
May,,,0.60,1.43,,,,,,,,
June,,,1.88,1.04,,,,,,,,
July,,,7.12,3.03,,,,,,,,
August,,,1.76,2.42,,,,,,,,
September,,,2.96,1.63,,,,,,,,
October,,,1.71,3.96,,,,,,,,
November,,,1.95,3.73,,,,,,,,
December,,,2.49,2.24,,,,,,,,
Total,,,33.68,27.72,,,,,,,,
Calc annual,0.00,0.00,33.68,27.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
