MELTHAM HAREWOOD LODGE - new gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE1082610990,Long,-1.837902,Lat,53.595374,Elevation,514,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,1.62,2.64,7.22,4.19,4.39,1.51,6.11,4.8,1.98,2.81,3.05,9.1,7,2.9,4.16,5.9,6.28,2.69,6.57,2.27,3.94,3.38,6.33,2.85,5.36,4.85,4.04,7.93,4.98,3.09,4.25,6.42,6.2,7.79,4.92,4.4,3.96,6.08,5.24,4.89,12.48,1.63,8.04,5.62,6.22,4.55,4.7,2.6,5.37,6.14,7.28,7.06,
February,,,,,,,,,1.51,3.13,1.01,0.26,3.98,7.08,9.02,0.9,1.87,4.45,5.29,2.43,5.69,1.74,1.2,5.95,6.91,3.22,4.88,3.74,4.23,3.18,5.64,6.11,2.07,1.79,3.89,7.29,8.19,0.63,7.91,2.01,5.57,0.4,5.36,7.45,1.99,7.6,3.91,1.34,7.02,0.43,1.01,6.77,0.55,6.89,0.31,7.36,3.41,7.7,2.12,4.57,
March,,,,,,,,,4.4,3.82,3.87,3,1.6,1.01,5.25,3.84,6.86,5.62,2.01,3.11,1.26,4.86,2.59,7.89,2.95,5,4.38,3.94,4.43,3.8,0.89,2.83,5,7.99,5.64,1.26,5.76,3.74,1.79,7.41,3.88,4.35,3.93,2.77,1.35,2.12,2.37,5.69,3.25,0.99,4.13,0.49,3.34,3.23,4.42,2.32,3.57,4.16,1.22,4,
April,,,,,,,,,3.21,3.95,2.02,2.37,1.68,0.95,3.15,2.89,1.99,4.03,3.66,3.22,3.08,2.49,2.46,2.67,3.55,3.35,1.69,2.59,2.42,3.79,4.06,2.86,1.48,5.09,1.71,2.08,3.2,3.59,1.35,2.23,7.1,1.56,4.08,3.49,2.48,3.88,2.97,4.4,1.59,1.69,3.3,4.89,4.82,1.14,3,4.05,2.05,2.26,0.61,2.59,
May,,,,,,,,,1.2,2.99,3.54,3.96,4.67,2.3,2.41,1.14,0.55,1.53,3.72,3.21,1.78,1.54,3.25,4.41,3.84,0.6,3.48,5.21,2.48,2.13,4.27,2.12,3.95,3.04,2.2,2.11,2.51,2.65,3.27,1.97,5.11,2.11,1.6,5.29,6.01,4.61,3.76,1.24,1.89,3.73,2.05,3.26,5.79,1.92,3.2,0.69,1.51,2.8,4.47,1.75,
June,,,,,,,,,3.55,0.71,2.63,2.27,3.85,1.9,3.78,3.78,3.98,4.31,2.99,1.79,3.34,1.4,1.8,1.49,1.03,3.06,2.13,5.67,2.17,3.45,3.86,3.8,4.35,2.53,3.07,1.15,3.28,2.01,1.77,1.34,3.59,0.23,2.67,0.97,2.12,0.02,2.78,3.81,4.94,1.32,2.85,5.38,0.49,2.55,2.25,3.7,5.14,1.87,4.31,3.13,
July,,,,,,,,,7.57,2.89,2.74,2.7,3.13,3.43,3.63,7.65,1.91,1.44,1.3,1.41,3.41,3.77,2.5,3.6,3.7,2.8,2.33,2.22,3.57,5.48,3.07,0.45,4.99,1.32,3.54,4.05,2.1,1.46,3.3,3.18,8.04,1.54,4.86,4.73,3.58,1.11,3.17,2.82,1.32,2.66,7,4.1,3.78,3.38,3.13,1.79,3.67,2.76,4.1,7.09,
August,,,,,,,,,3.26,4.65,4.96,7.4,4.19,2.6,3.69,3.07,1.96,3.49,5.44,2.17,6.41,1.53,3.64,5.15,4.89,4.79,2.67,2.92,3.71,2.88,5.61,3.16,6.92,1.41,2.2,4.79,3.44,6.52,2.04,3.59,2.11,5.52,6.78,4.65,4.38,3.76,3.92,5.17,4.32,3.88,4.63,6.03,2.69,1.89,2.59,2.31,1.57,1.85,4.52,1.9,
September,,,,,,,,,0.92,3.02,1.31,3.71,3.63,3.3,0.99,1.07,8.68,3.65,0.51,6.81,1.03,0.71,3.07,5.37,1.34,2.89,1.24,0.81,3.32,3.2,0.29,3.33,2.25,2.14,2.71,0.61,2.23,1.97,13.83,2,1.66,1.22,4.32,3.9,5,3.43,2.64,5.8,0.39,1.52,5.7,4.84,4.05,2.71,2.3,7.06,5.57,1.7,2.15,0.59,
October,,,,,,,,,2.08,6.5,2.62,7.53,8.22,2.92,7.03,4.99,6.08,2.14,5.84,5.03,5.98,3.08,5.38,10.44,1.4,3.66,6.87,7.66,1.89,5.64,3.53,4.03,4.27,3.28,2.56,1.85,7.83,7.97,3.15,3.3,2.11,2.59,1.29,5.04,5.63,5.37,4.47,4.93,5.19,5.21,6.16,2.29,6.82,5.05,5.35,12.42,5.49,2.96,11.58,3.47,
November,,,,,,,,,11.11,1.82,6.42,4.09,3.14,3.61,3.28,4.68,1.88,5.89,3.95,2.08,3.22,6.65,2.67,3.25,3.66,5.76,5.26,3.74,2.69,1.84,5.26,5.96,4.3,4.97,6.81,3.03,5.42,5.1,2.47,4.06,2.63,2.37,3.05,8.63,2.66,2.68,5.37,5.6,7.94,9.65,5.81,6.64,3.98,1.8,2.34,8.31,7.29,2.6,6.37,9,
December,,,,,,,,,3.19,3.22,0.82,10.59,2,5.89,4.33,6.08,5.83,5.73,6.64,3.7,6.5,7.58,5.55,3.16,2.95,1.22,4.06,4.93,2.7,8.24,5.74,6.96,7.25,4.47,9.28,9.63,3.71,3,8.62,7.47,4.93,8.31,6.16,3.7,6.81,5.61,2.27,2.18,3.37,11.18,3.57,2.62,2.04,0.66,5.29,3.56,5.15,2.55,4.59,4,
Total,,,,,,,,,43.62,39.34,39.16,52.07,44.48,36.5,52.67,44.89,43.57,45.09,44.4,44.06,48.7,38.25,38.27,59.28,42.5,39.04,45.56,45.7,37.55,47.01,48.55,44.46,52.19,42.88,47.65,45.78,52.65,41.73,53.75,44.98,52.93,37.99,49.02,55.02,45.97,46.27,42.87,47.87,53.7,43.89,54.25,52.93,44.57,35.77,38.88,56.17,49.79,39.35,53.32,49.15,
