CHARLTON-ON-OTMOOR SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6470,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.25,2.10,,,,,,,,,,
February,0.80,1.22,,,,,,,,,,
March,1.98,1.18,,,,,,,,,,
April,4.00,1.70,,,,,,,,,,
May,1.95,1.25,,,,,,,,,,
June,3.18,0.20,,,,,,,,,,
July,5.20,0.40,,,,,,,,,,
August,1.28,1.45,,,,,,,,,,
September,2.80,1.72,,,,,,,,,,
October,3.70,1.88,,,,,,,,,,
November,1.55,1.28,,,,,,,,,,
December,3.65,1.85,,,,,,,,,,
Total,32.34,16.23,,,,,,,,,,
Calc annual,32.34,16.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
