FAVERSHAM-SEWAGE-DISP-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TR028622,Long,0.91021,Lat,51.32314,Elevation,22,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,314/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,1.21,1.87,0.71,1.68,3.23,4.5,2.41,1.53,2.27,1.29,2.17,2.53,2.39,1.53,2.64,1.25,2.33,1.79,2.07,1.53,2.36,1.45,4.03,4.98,2.77,4.74,2.19,2.22,2.23,4.12,1.16,2.54,1.58,2.74,2.8,1.5,1.8,2.83,1.78,0.91,2.16,3.03,4.45,1.61,2.34,2.07,2.87
February,,,,,4.42,4.1,3.87,0.77,0.71,2.33,0.46,1.21,2.01,3.39,0.73,3.63,2.82,3.85,0.94,0.58,1.37,2.25,0.79,1,0.21,3.33,1.86,3.74,0.78,1.21,1.59,1.79,0.75,1.15,1.36,1.33,2.25,1.69,1.36,0.93,3.83,5.77,1.02,0.95,1.83,1.66,2.51,3.06,2.72,0.06,2.1
March,,,,,3.37,1.27,4.77,1.33,0.97,3.93,0.84,1.19,1.97,1.67,1.14,1.13,0.29,2.51,2.49,0.11,1.19,0.13,1.3,2.03,2.67,0.5,0.69,4.21,0.57,1.29,3.17,1.71,2.32,0.31,0.26,1.31,1.93,3.89,0.77,0.81,0.5,2.61,2.97,0.16,2.2,1.54,0.4,0.99,1.57,2.12,1.77
April,,,,,0.71,0.81,1.57,2.02,2.35,3.54,2.47,1.23,1.95,1.53,3.29,3.55,3.99,1.47,2.29,1.2,1.04,3.42,1.75,0.69,2.01,2.36,1.18,2.14,0.44,2.08,1.37,1.71,1.39,1.25,1.13,1.05,2.01,1.23,1.8,1.3,1.93,1.75,0.89,1.43,0.2,0.23,0.97,0.34,1.6,2.41,0.77
May,,,,0.39,1.41,3.75,2.01,1.51,2.09,0.19,0.77,0.97,0.79,3.25,3.25,2.26,1.07,0.71,2.21,1.22,3.59,2.25,3.28,1.62,0.86,2,0.31,2.85,2.2,2.06,0.72,1.76,3.62,3.29,0.27,2.28,2.61,0.74,1.39,1.48,1.88,2.38,0.86,1.71,1.67,4.61,0.76,1.21,1.88,1.06,1.77
June,,,,2.52,1.51,1.15,1.79,1.49,0.74,0.93,0.92,0.26,1.2,0.74,1.97,1.55,2.49,3.22,2.15,1.34,0.69,0.77,0.87,1.61,1.06,1.84,3.14,2,0.73,1.43,1.33,1.75,0.62,0.72,1.62,0.48,1.58,2.19,2.55,0.55,1.46,1.74,2.62,2.36,3.63,1.83,1.72,1.29,4.97,1.2,1.66
July,,,,0.63,1.8,3.71,1.71,4.64,2.73,2.49,2.45,0.43,2.26,0.85,2.87,2.67,1.32,4.35,1.02,0.93,2.27,3.12,2.69,1.29,1.03,0.45,4.06,0.64,1.51,1.99,3.98,3.56,3.16,2.76,2.45,2.79,1.28,1.47,1.16,0.65,2.61,1.49,0.77,2.81,1.89,2.76,2.5,3.42,1.81,1.58,2.3
August,,,,1.35,0.6,2.5,1.42,5.75,0.69,2.47,1.57,0.87,2.02,1.32,1.87,0.13,2.04,2.85,2.4,1.86,2.9,2.51,0.54,0.53,1.15,2.93,1.17,0.85,2.55,1.58,0.14,3.21,2.72,1.09,2.14,2.35,4.19,0.11,2.27,0.87,2.69,2.74,2.82,1.41,3.87,2.31,4.53,1.89,3.3,1.47,4.81
September,,,,2.49,0.67,2.01,0.75,0.54,3.73,0.74,3.69,0.65,3.14,1.39,1.5,0.15,0.59,3.78,0.75,0.41,4.55,1.95,1.74,3.26,1.72,2.99,2.64,2.47,2.41,0.69,1.17,0.34,2.76,1.76,2.74,0.77,2.09,0.94,2.36,1.5,1.86,3.81,5.15,3.59,1.23,1.19,2.18,2.58,2.46,0.25,2.31
October,,,,4.45,2.27,1.62,3.03,3.15,2.29,1.51,0.75,0.75,2.33,5.39,3.35,3.13,3.61,1.18,4.03,3.01,1.48,0.39,6.96,1.5,1.98,2.6,2.6,3.45,2.67,8.43,4.29,1.82,3.5,2.05,4.82,1.58,1.34,0.34,1.27,6.32,0.31,1.12,1.89,2.15,2.06,5.09,1.32,0.95,3.91,2.5,5.9
November,,,,1.12,5.43,4.81,3.74,1.54,2.41,1.97,0.75,1.23,1.2,2.41,3.39,3.09,5.83,3.11,3.74,5.05,4.29,3.56,1.2,1.58,2.58,4.41,4.41,1.35,2.68,4.85,6.29,4.17,2.31,1.42,4.19,0.85,4.02,1.21,1.61,3.4,4.93,3.63,3.56,1.91,5.3,1.05,0.68,3.59,1.77,4.38,5.23
December,,,,1.19,5.87,4.56,2.81,2.25,1.37,2.59,2.73,3.29,2.93,2.46,3.82,2.72,0.97,4.24,3.3,6.14,2.4,0.53,0.4,0.38,4.66,2.95,2.23,5.03,2.81,1.62,1.47,1.64,2.05,1.73,2.12,3.43,2.49,2.29,2.43,1.1,2.04,2.41,2.27,0.95,1.39,1.6,2.97,2.15,3.25,5.06,3.7
Total,,,,,29.27,32.16,28.18,26.67,23.31,27.19,19.81,13.61,24.07,25.69,29.35,26.54,27.41,32.8,27.96,23.1,28.1,22.67,23.59,17.02,22.29,27.81,28.32,33.71,22.12,31.97,27.71,25.68,27.43,21.65,24.26,20.76,27.37,18.84,21.77,20.41,25.84,32.28,26.6,20.34,27.43,26.9,24.99,23.08,31.58,24.16,35.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Sep IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
