HUTTONS AMBO MINSTER HILL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6001,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.90,2.13,1.70,,,,,,,,,
February,0.78,0.14,1.93,,,,,,,,,
March,2.02,1.02,1.58,,,,,,,,,
April,3.12,1.37,,,,,,,,,,
May,1.70,1.51,1.61,,,,,,,,,
June,0.74,0.15,,,,,,,,,,
July,5.00,1.32,,,,,,,,,,
August,1.67,3.84,3.22,,,,,,,,,
September,1.23,0.81,1.73,,,,,,,,,
October,1.62,1.69,0.91,,,,,,,,,
November,0.94,1.76,10.05,,,,,,,,,
December,2.08,1.82,3.94,,,,,,,,,
Total,23.80,17.56,,,,,,,,,,
Calc annual,23.80,17.56,26.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
