"MOFFAT (CRAIGIELANDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1251,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.52,9.71,6.20,5.68,,,,,,,,
February,6.50,0.66,4.98,-999.00,,,,,,,,
March,6.06,8.74,3.63,1.75,,,,,,,,
April,3.95,1.50,2.34,4.25,,,,,,,,
May,6.52,3.34,4.46,2.20,,,,,,,,
June,1.56,0.52,2.75,1.20,,,,,,,,
July,5.07,5.90,5.19,5.42,,,,,,,,
August,5.43,8.11,3.94,8.62,,,,,,,,
September,2.30,1.68,2.66,7.06,,,,,,,,
October,2.00,3.40,3.57,8.93,,,,,,,,
November,4.05,2.68,3.29,5.75,,,,,,,,
December,5.67,8.85,5.41,5.15,,,,,,,,
Total,57.63,55.09,48.42,64.56,,,,,,,,
Calc annual,57.63,55.09,48.42,56.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,8.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
