"MANCHESTER",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,,
January,1.39,2.21,3.49,1.45,,,3.53,1.22,5.33,4.06,,
February,2.57,2.73,4.58,2.04,,,1.83,4.10,3.17,4.25,,
March,3.18,2.98,5.11,1.49,,,2.83,2.08,3.98,1.97,,
April,1.92,1.72,0.96,0.65,,,2.31,0.13,3.16,2.16,,
May,1.41,5.07,3.42,7.14,,,3.54,2.19,1.08,9.34,,
June,1.90,2.21,4.80,1.94,,,2.76,4.01,2.21,3.52,,
July,5.50,2.70,4.60,3.44,,,6.89,6.36,1.88,2.58,,
August,5.00,3.48,1.43,2.42,,,1.88,5.28,1.11,1.95,,
September,1.90,2.96,3.40,3.01,,,2.93,1.60,2.58,1.51,,
October,4.69,3.96,5.47,5.80,,,4.24,0.46,2.17,4.92,,
November,3.68,4.58,3.50,4.52,,,3.50,2.82,4.87,2.02,,
December,6.03,4.78,1.00,1.00,,,4.00,3.36,0.55,5.15,,
Total,39.17,39.38,41.76,34.90,,,40.24,33.61,32.09,35.03,,
Calc annual,39.17,39.38,41.76,34.90,0.00,0.00,40.24,33.61,32.09,43.43,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,0.00,-0.00,0.00,-8.40,,
