"MANCHESTER, NEWTON HEATH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1433,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.55,0.93,2.93,4.53,5.01,2.12,5.07,2.00,1.86,1.40,,
February,2.49,5.50,2.65,1.94,2.37,2.80,0.82,0.69,0.90,2.29,,
March,2.60,4.47,3.04,1.11,2.21,2.40,2.51,1.70,2.04,3.26,,
April,1.63,1.74,3.95,1.94,1.10,1.65,2.01,1.24,1.82,2.18,,
May,2.76,4.22,1.80,1.14,1.90,1.95,5.23,2.21,0.93,2.14,,
June,2.58,2.22,7.65,4.59,0.90,4.19,1.83,1.11,3.65,0.90,,
July,6.51,3.58,7.00,2.44,4.48,1.47,5.13,1.17,6.01,3.09,,
August,2.68,4.83,3.41,3.67,2.09,1.46,3.41,1.53,3.77,5.66,,
September,5.33,2.51,1.80,5.57,3.04,5.30,3.95,5.08,1.77,3.06,,
October,2.80,3.14,4.05,5.48,2.34,6.01,5.16,2.06,1.86,3.31,,
November,3.53,3.89,6.18,3.80,1.80,2.87,2.83,1.36,5.23,2.06,,
December,5.88,4.57,6.76,3.45,4.52,2.67,4.45,2.43,2.33,2.76,,
Total,39.34,41.60,51.22,39.66,31.76,34.89,42.40,22.58,32.17,32.11,,
Calc annual,39.34,41.60,51.22,39.66,31.76,34.89,42.40,22.58,32.17,32.11,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
