BOURNE-END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU890879,Long,-0.71689,Lat,51.582941,Elevation,96,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.34,4.61,1.19,3.59,1.81,1.5,2.05,1.93,0.92,4.68,4.47,3.53,5.56,2.49,2.83,3.1,4.86,1.31,1.47,1.67,2.07,4.79,1.26,0.67,2.77,1.74,0.95,1.12,2.7,4.67,,,,
February,,,,,,,,3.97,2.01,1.08,0.83,1.7,0.14,3,0.18,2.48,2.14,4.75,0.51,1.08,2.17,2.12,0.97,0.94,1.47,1.67,1.86,1.22,0.95,1.29,4.97,5.16,0.83,1.87,2.36,1.65,1.08,,,,
March,,,,,,,,2.83,2.11,0.01,1.8,0.14,1.59,2.93,2.49,0.63,1.69,3.77,0.36,1.42,2.07,2.38,1.96,0.47,0.18,0.63,0.98,6.11,0.65,1.56,0.9,3.92,2.69,0.61,2.38,0.78,0.76,,,,
April,,,,,,,,1.41,1.74,1.07,1.71,3.4,2.57,1.13,1.41,3.94,1.77,2.86,0.13,3.15,2.01,1.77,1.22,0.87,1.31,0.99,1.56,2,1.55,1.55,2.09,3,1.94,2.02,0.46,0.69,1.81,,,,
May,,,,,,,,1.11,1.39,2.67,2.49,2.7,4.13,1.56,0.45,1.05,0.43,3.77,1.91,1.63,2.09,1.6,3.04,2.11,0.64,2.64,3.26,1.56,2.68,2.12,1.66,3.74,2.55,1.67,3.18,4.24,0.22,,,,
June,,,,,,,,3.51,3.3,1.14,0.36,1.91,0.9,3.45,1.28,3.77,4.14,1.48,0.45,1.64,0.68,1.46,0.41,1.51,1.59,2.51,2.77,1.58,2.59,0.69,1.44,1.54,1.38,2.13,3.17,2.13,2.03,,,,
July,,,,,,,,2.63,2.49,1.78,2.21,3.66,1.72,1.93,1.15,0.98,3.28,2.18,1.52,3.19,2.46,4.75,1.93,2.03,1.72,2.07,1.5,1.35,0.63,1.63,5.35,1.12,0.48,3.27,2.12,0.37,3.14,,,,
August,,,,,,,,4,2.55,1.2,3.02,4.92,2.55,0.5,2.74,1.73,0.83,1.42,2.61,2.19,0,4.73,2.17,1.87,1.89,1.22,3.91,0.24,2.45,1.32,3.01,3.71,3.27,2.03,3.62,0.72,4.85,,,,
September,,,,,,,,5.95,0.99,0.88,3.48,2.22,2.73,2.55,2.03,4.48,3.91,2.95,1.75,0.57,1.13,0.23,1.28,1.76,2.56,1.65,3.71,1.49,2.29,1.09,3.01,3.1,3,1.8,1.82,1.99,3.19,,,,
October,,,,,,,,2.38,3.85,3.43,1.13,0.79,5.16,1.98,1.73,3,1.94,1.23,3.6,4.12,3.32,0.83,3.34,3.13,3.52,2.6,1.34,0.25,2.43,6.59,0.65,0.97,3.89,2.71,2.15,3,1.85,,,,
November,,,,,,,,3.93,3.31,7.47,4.18,3.05,1.77,0.99,2.07,5.41,3.74,1.5,3.16,5.19,7.29,2.62,1.53,1.53,3.75,0.21,5.29,1.24,2.17,2.7,4.54,6.36,3.26,1.28,4.11,1.63,0.54,,,,
December,,,,,,,,3.59,2.71,5.17,3.04,0.78,0.69,0.55,6.91,2.98,2.49,3.53,2.97,1.46,1.37,1.54,2.53,1.36,1.38,2.79,2.48,2.13,3.48,1.48,1.48,1.62,3.07,0.72,2.8,2.72,2.59,,,,
Total,,,,,,,,37.65,31.06,27.09,27.84,27.08,25.45,22.62,24.37,31.37,31.04,33.91,22.5,31.2,27.08,26.86,23.48,22.44,21.32,20.45,30.33,21.24,26.66,23.28,29.77,37.01,28.1,21.06,29.29,22.62,26.73,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
